tokenname_w_tokenid,time_est_buy,time_est_sell,price_buy,price_sell,currency_buy,currency_sell,hash_buy,hash_sell,wallet_address,pnl,pnl_w_fees
Cool Cats_7339,2021-07-30 17:18:22,2021-07-30 23:15:23,0.456,0.64,weth,eth,0xa393d418c79bcad4d7e71ad0deaad30587ebc02c0210b11ec465182d7317d5f7,0xee673297f762fc2181b9dfefc42f0cf135e3301d9360251038b49bdd747d33fd,0x2d1194e75b408c9395a8bbbedc0079322b62c0a4,0.184,0.13920000000000005
Cool Cats_739,2021-08-30 02:51:18,2021-08-30 11:28:45,4.33,5.5,weth,eth,0xbd44e1b22602cfbce37d7741d9091b0510b1eb926fa5b4ce5a045d194c4ec617,0xbd0c00339e2acd53bcf2fa33dc29469c145349ef044a841890579559bccf8426,0x2d1194e75b408c9395a8bbbedc0079322b62c0a4,1.17,0.7850000000000001
Cool Cats_8096,2021-09-03 13:27:36,2021-09-03 18:45:13,3.61,7.75,weth,eth,0xd6ee60944894606a9b561ab66a424a4e1ee3eb79a7c331b7664a553a18ede850,0x39a493f625f90b9d7a2fbe533019587a76a102d52413ad2d104fcb00066ce1c2,0x2d1194e75b408c9395a8bbbedc0079322b62c0a4,4.140000000000001,3.5975000000000006
Cool Cats_815,2021-09-03 11:40:38,2021-09-03 12:52:57,3.61,4.24,weth,eth,0xfc9eaf00bc8aae66342f733e63326c50ae9b6699e1257719c507709bc32ebfe6,0x93dca829639ac41ddccc81091b1fa11d76f4224b769a3d5c8ea1b2332bad51e8,0x2d1194e75b408c9395a8bbbedc0079322b62c0a4,0.6300000000000003,0.3332000000000006
Cool Cats_8359,2021-09-04 03:33:53,2021-09-11 18:16:26,4.48,4.59,weth,eth,0x7611bf535126749eba581c6eb10ae4bf02ea4165eaa4d152a30bef7db0cd18a5,0xe7833162048460eefaaf7e329f09cd95aa36b62596fb11f8e2e8af4492298cc3,0x2d1194e75b408c9395a8bbbedc0079322b62c0a4,0.10999999999999943,-0.2113000000000005
Cool Cats_847,2021-09-23 14:32:09,2021-09-23 22:32:16,5.511,6.3,weth,eth,0xb6230e5f96679d3c02789c67a4fadcbf03349bdf9c40ffd12ccd9b027924b145,0x0af5f1562b4b6ec0b2b187f958c9e109e3d46ad43f87ca606a85cc9400bc8bf9,0x2d1194e75b408c9395a8bbbedc0079322b62c0a4,0.7889999999999997,0.34799999999999986
Cool Cats_8976,2021-09-04 07:39:14,2021-09-11 08:24:41,4.48,4.59,weth,eth,0xa4a33c8b2d9c5b9355feee49f71c706fe80e5217d857a57a04c3bc0c1a304561,0x9932f8e988d66d17a189ea42aeb5a1b130940abd73d3073970d29e05553bb073,0x2d1194e75b408c9395a8bbbedc0079322b62c0a4,0.10999999999999943,-0.2113000000000005
Cool Cats_9861,2021-08-30 04:11:39,2021-08-30 11:35:17,4.33,5.0,weth,eth,0x0baf9b5c9180c8ebe84f1c7effa30d76a51c79773d2e73c8a310aa879c98a404,0x698f5effe37bd49969f1084d59a7ccf7664d76844832233d0897c238a0ab8cfd,0x2d1194e75b408c9395a8bbbedc0079322b62c0a4,0.6699999999999999,0.3200000000000003
Crazy Lizard Army_1544,2021-08-03 18:47:47,2021-08-03 19:31:10,0.13,0.2,weth,eth,0xd0899bfcee0b27f036bdee80428388b38ec9d4708da4912c96090fdcf43dfef2,0x316414661cc0d967b14e2c12d9e03032bd2585819e6ea7fac2f6922fc267f7da,0x2d1194e75b408c9395a8bbbedc0079322b62c0a4,0.07,0.05600000000000002
Crazy Lizard Army_1781,2021-08-04 05:43:11,2021-08-04 06:47:02,0.146,0.239,weth,eth,0xc2beff940dd740806981b01ff9dbfaadab2ba46e27f0a22d3a902b73384c95af,0xb328dda361a7b6560ce7aed4f6e878a990d6eb2f827f489268974e9d935177df,0x2d1194e75b408c9395a8bbbedc0079322b62c0a4,0.093,0.07627
Crazy Lizard Army_1784,2021-08-04 05:45:19,2021-08-04 10:28:21,0.146,0.2449,weth,eth,0xcca1f94edb761292c03c736c6251abfb41950431c0c0353da776014a03e4e62a,0xda5a20bc3c9b2cab419f11cb3c3d73dfe92ebf09cb87fb35898606a8463e5e6b,0x2d1194e75b408c9395a8bbbedc0079322b62c0a4,0.09890000000000002,0.08175700000000002
Crazy Lizard Army_1786,2021-08-04 05:46:04,2021-08-04 13:42:45,0.146,0.3189,weth,eth,0xa46c2409b19a60e87689bfc9b56ef72feb68f09ccea244f734560aeaea36a1b4,0xaab6dc989054f06d1c06fef289f3673ccc0df6f0520f13a40ecd64d35fae7ffc,0x2d1194e75b408c9395a8bbbedc0079322b62c0a4,0.17290000000000003,0.15057700000000004
Crazy Lizard Army_3807,2021-08-04 09:27:04,2021-08-04 15:06:45,0.171,0.2449,weth,eth,0x38513f33a0980996a7ee76640814f913efb052a6b98bc1881623c47005621293,0x1e5812dc52cb8a7ec46af8b8e11feafe74facc72b40df52d39aa4443f8dd7646,0x2d1194e75b408c9395a8bbbedc0079322b62c0a4,0.0739,0.056757
CryptoFighters_1331,2021-08-25 00:08:13,2021-08-25 03:31:37,0.11,0.27,eth,eth,0xf967567fb1e88792169741ef954f63be033f43b5177e33dfc787ef292c7e8e2e,0x0d53cbe4147fe977e76d5ab05bfc6916b52a6f8a78ee91a51c771dabc6788f85,0x2d1194e75b408c9395a8bbbedc0079322b62c0a4,0.16000000000000003,0.14110000000000006
CryptoHodlers_177,2021-07-28 12:30:43,2021-07-29 06:58:23,0.26,0.349,weth,eth,0x81f0c94eb70a113f7f8e8524ca5125093b97b199d47a41c31b44f25c1a91294e,0xf3d02bfa014530bfd897ff44b13dc1635a98937decb9f61e15a4300b7126bb60,0x2d1194e75b408c9395a8bbbedc0079322b62c0a4,0.08899999999999997,0.06456999999999996
CryptoHodlers_509,2021-07-28 12:30:14,2021-07-30 02:54:45,0.26,0.34600000000000003,weth,eth,0x743e23b6d613f31e8c5f99e9d2b500f9e822f18b8c43c265ca51499a9de737a1,0xeb04cde4d35cc4ea0f139af790effebbef0543bbdbae75099802f569691fd7cd,0x2d1194e75b408c9395a8bbbedc0079322b62c0a4,0.08600000000000002,0.06178000000000006
CryptoHodlers_7139,2021-07-26 19:11:18,2021-07-28 00:30:54,0.26,0.35,weth,weth,0x3face6a1ccc95b919c6d6408798fc0861835aef91cfe6a75c90454284da3f413,0x3da63693412b693a82679435b11125bab8240ea653d98c07be490bf637a8fc64,0x2d1194e75b408c9395a8bbbedc0079322b62c0a4,0.08999999999999997,0.0655
CryptoHodlers_8585,2021-07-28 11:31:07,2021-07-29 02:42:14,0.26,0.38,weth,eth,0xe530e4de626d2c58f6b4945bfe186d31af260e63d0d846dc6d4db88cbf2c124d,0x6d02c15467cb2799f86d778374d361af9baa5b0b80868078da3534d5900f3442,0x2d1194e75b408c9395a8bbbedc0079322b62c0a4,0.12,0.09340000000000004
Cryptoadz_2939,2021-09-28 21:38:05,2021-09-29 02:02:19,3.2579,3.85,weth,eth,0x3273eb699952cbc06f5fcb86a3277edacdc9ff08c792991afce117c563d0a06a,0x9f13bc9235ed3c18fe25d9d2e16722f67d948dcd2d363b75740bac4c54cbee53,0x2d1194e75b408c9395a8bbbedc0079322b62c0a4,0.5921000000000003,0.32260000000000044
Cryptoadz_4859,2021-10-28 15:27:40,2021-10-29 07:03:34,4.6843,4.99,weth,eth,0x475f732d842be6df679a5f4308e8a78316b515a138948f7efc8ba93c417d55b1,0x78b9cc5cc7277634ec28ff38e358ed9cea88cc23f23e659642882b2f07b0d625,0x2d1194e75b408c9395a8bbbedc0079322b62c0a4,0.30569999999999986,-0.04359999999999964
Cryptoadz_6404,2021-09-29 13:54:31,2021-09-29 16:32:41,3.3,3.94,eth,eth,0xcf120c221e6bb7dd67721788b8da697d7418d516b33656135ecd04b918f8cd48,0xd5b663be5eeeb47f4b659970a82daa1b1319559bc9b74153499ccc1f774a6f65,0x2d1194e75b408c9395a8bbbedc0079322b62c0a4,0.6400000000000001,0.3642000000000003
CyberKongz VX_12979,2021-08-23 18:22:58,2021-08-23 18:50:38,0.6704,1.05,weth,eth,0xbcc4770376eb2d25d096a242f623ab3d2e1db0773a0a8fcb23590b8478dff885,0xa692c56a796cef903e8ae9f8f60a14f472b611a8b6e6c4346b2d8c5eb3ca51e4,0x2d1194e75b408c9395a8bbbedc0079322b62c0a4,0.37960000000000005,0.30610000000000015
CyberKongz VX_14577,2021-08-23 15:47:32,2021-08-23 17:04:00,0.6704,1.03,weth,eth,0x233eb1d376728a9ac7be3d99bfc301233cf9a3f3788d043e2665cf0216e8def5,0x23e4a093977771232579a4693b576575b264112d29f3a8292a1e39f82e095816,0x2d1194e75b408c9395a8bbbedc0079322b62c0a4,0.35960000000000003,0.2875000000000001
CyberKongz VX_14636,2021-08-23 15:57:41,2021-08-23 18:46:56,0.6704,1.05,weth,eth,0xb73921ccbebaa1bef76d2f537401f7451bb2a99eca2f604e1a0d8fcdf1d358a7,0x62a3cb6ec533129ee55c945e8b1a1cf1a936496cd384d61a63cafc5ba7e67479,0x2d1194e75b408c9395a8bbbedc0079322b62c0a4,0.37960000000000005,0.30610000000000015
CyberKongz VX_9242,2021-08-23 05:38:43,2021-08-23 08:08:31,0.6704,0.95,weth,eth,0xb48548476d48c56336bbcc1b579905843f1018cd8492b6800903ee4cd4290ed3,0xa868f564c32e80d2236c888b62b31ed742c0cd5df84d842b4697b6166daefde9,0x2d1194e75b408c9395a8bbbedc0079322b62c0a4,0.27959999999999996,0.21309999999999996
CyberKongz_1948,2021-09-13 22:25:32,2021-09-13 23:30:11,2.501,3.33,weth,eth,0x039d897f55cdc8cb9e128f0f58702e3f4016048ccf9c8f6f3124678693d16deb,0x3020aa8109a42ea12f8cedda9048033c3b834b6bd5ae0326263c1c48f08cb7ec,0x2d1194e75b408c9395a8bbbedc0079322b62c0a4,0.8290000000000002,0.5959000000000003
CyberKongz_2909,2021-10-15 12:58:07,2021-10-15 13:24:06,6.0870000000000015,6.8,weth,eth,0x60bbad970d0c009419426d4619825c031625dd20d6bd1d89c2175b06364579ce,0x65b56c75db063ac729ea364fc5418ffe0a0b6ad23cb721ef69cd0be91a335e71,0x2d1194e75b408c9395a8bbbedc0079322b62c0a4,0.7129999999999983,0.23699999999999832
CyberKongz_3127,2021-10-18 10:41:00,2021-10-18 18:00:58,5.457000000000002,7.27,weth,eth,0xf2e6232e259dcb5c522aced02d51c04ee3d02272eb8becd9bd3288a363d21844,0x8067beb059fe52b97570989fe549b4062d117b29f4a814ec55a59ba45b50d838,0x2d1194e75b408c9395a8bbbedc0079322b62c0a4,1.812999999999998,1.3040999999999983
CyberKongz_3336,2021-09-14 07:57:21,2021-09-14 14:52:48,2.45,3.25,weth,eth,0x90966aeee7b736b943cf6b1d49482c200cd7734fd704e64d691100606dc104fe,0x9c32cbccd64223876b56cab98e4ba7b72c58ded8c4594496339912ab0470069a,0x2d1194e75b408c9395a8bbbedc0079322b62c0a4,0.7999999999999998,0.5724999999999998
DeadHeads_1061,2021-07-27 18:35:27,2021-07-28 09:21:16,0.172,0.205,weth,eth,0xbf58ad61d923892a7057d7f4abc6a04aae60bda765a1ff9b3b6f0b6fc8406a62,0xdd6122c0a4cdd67fc5a449973bebf1ff17bf9012d19a45aec195acdfa3665c9b,0x2d1194e75b408c9395a8bbbedc0079322b62c0a4,0.033,0.01865
DeadHeads_1406,2021-07-27 21:47:38,2021-07-27 22:11:26,0.076,0.124,weth,eth,0x33b685620b7661867eed968d981bad22cb711e14857e43b66f1bd29b529db35a,0x3646fb4956f21804453a72c44431594844c35e1987b77667913a3b5138001133,0x2d1194e75b408c9395a8bbbedc0079322b62c0a4,0.048,0.03932000000000001
DeadHeads_7085,2021-07-28 06:09:31,2021-07-29 09:24:07,0.076,0.11,weth,eth,0x3e569b783272346312eed677eeea4d23486473e6a07636b574d88d2beed7ab69,0xbcf3dfac049735b75d9fa8e40f9217a87f8c266337168e3f28ccbeb0443e2657,0x2d1194e75b408c9395a8bbbedc0079322b62c0a4,0.034,0.026300000000000004
DystoPunks V2_1982,2021-08-26 17:24:29,2021-08-26 21:00:59,1.01,2.0,weth,eth,0x71eb85bfdd2ec0b522a43313ae7ddb51d4a1e0be29e5df814945c93bdf09df55,0xdea022d015055ad4ec66ad436a9512ac1d96bf985847993a7ae43a62df782f93,0x2d1194e75b408c9395a8bbbedc0079322b62c0a4,0.99,0.8500000000000001
DystoPunks V2_904,2021-09-17 18:45:27,2021-09-17 20:01:10,5.4110000000000005,5.59,weth,eth,0x5a13e80b8310a19c809f971fac7109ae95e7e3a2eb9ca1324ad2b7202ca59c2b,0xc4ab66bbf7bd7a371a3cec352807fd330118031eb4351246f89f89858a34e38f,0x2d1194e75b408c9395a8bbbedc0079322b62c0a4,0.17899999999999938,-0.21229999999999993
Gutter Passes_5090,2021-09-18 07:52:46,2021-09-18 08:18:18,0.929,1.18,weth,eth,0x767c65d1abf9656ff3188294bcadd21bbbd38f80b2b0a1a2e069ebd2416b290e,0x12779a03bfefa58bd6b8b6850aa283ba291020e0573f2dda894d4221b6fe5a30,0x2d1194e75b408c9395a8bbbedc0079322b62c0a4,0.2509999999999999,0.16839999999999988
Lazy Lions_9701,2021-08-14 01:07:56,2021-08-14 04:27:11,0.11,0.16,eth,eth,0x5b5135482884101a77281f0c49e9a7f3e853d4d14ba0c260ae528f7502e21415,0x060c4f1b74bf4718c9e3bb565fc27f422c09ddb9698411eac07332654a3249ce,0x2d1194e75b408c9395a8bbbedc0079322b62c0a4,0.05,0.038800000000000015
Long Neckie Ladies_1749,2021-08-05 11:34:42,2021-08-05 12:32:42,0.125,0.39,weth,eth,0xdf8d2a2dd6128f690adfcc22d2628ccb7e82e96d8d5ea6499982aa56d5ca31eb,0xa0695108c0a25e978919a180015844159d3f65063732022bc4121721f50e4e47,0x2d1194e75b408c9395a8bbbedc0079322b62c0a4,0.265,0.23770000000000002
Loot_7639,2021-09-03 20:25:23,2021-09-03 20:58:01,10.04,10.95,weth,eth,0x23bbe6431acd604bb417fde4c9b687d66584bbaa363d4be2b9ecc88d8c99a7da,0xd741bf37120a88289fdedd449f5eb61cf0de3bcbf8cee609328ae8160ab1ebb7,0x2d1194e75b408c9395a8bbbedc0079322b62c0a4,0.9100000000000001,0.1435000000000013
Meebits_15335,2021-08-14 11:35:57,2021-08-14 12:04:11,2.4508,3.7,weth,eth,0x5548033bfbf5aa02b8a5af7c5f37ecaac4dc7d4dbd43c8695ae2909338c598f4,0x5820c5c64e6a1f8e40c7433f678aee3ba80a38357922b83d8fd2bdf7381c6884,0x2d1194e75b408c9395a8bbbedc0079322b62c0a4,1.2492,0.9902000000000002
Meebits_16436,2021-08-14 11:30:41,2021-08-15 18:14:18,2.4508,2.97,weth,eth,0xa9003167537343cf9504806f96b9692c660f3548f7b527691dab7391e8378ec8,0xa728fa5db468fbe12bb7baaa50666e569608816d8db07dfb120aa1b7d575dd16,0x2d1194e75b408c9395a8bbbedc0079322b62c0a4,0.5192000000000001,0.31130000000000013
Meebits_3977,2021-08-14 11:29:43,2021-08-17 02:26:47,2.4508,2.79,weth,eth,0xf00a764601b48ba0210b8b59c5597596b767756dc3c1edfcde6001ce6395b7fd,0xcbc98b6dbb7dcec6bdf783948196fa1622790dd827d55426379ea4693f5dc107,0x2d1194e75b408c9395a8bbbedc0079322b62c0a4,0.33919999999999995,0.14389999999999992
MetaHero_303,2021-09-08 16:38:04,2021-09-08 16:58:58,6.26,9.4,weth,eth,0xf20dd69f4ed2b330622b2caf56c470ad5241e93680f0f0057f00526f4979d4b4,0x57ddec353f6eac7180f00c0b264344c64daf4bdd9aaf0251b44f24fc1807b3ab,0x2d1194e75b408c9395a8bbbedc0079322b62c0a4,3.1400000000000006,2.482000000000001
MutantApeYachtClub_13246,2021-11-01 09:20:41,2021-11-01 13:52:06,3.3304,3.6889999999999996,weth,eth,0x3ef51964b74566f28b9e123af5b7e55a470f4050efeed19d81d3a2bd5184a588,0x4077ada9ba298ba22341aa264c2e306b478bce31ff5b772c0c28634152637a1d,0x2d1194e75b408c9395a8bbbedc0079322b62c0a4,0.3585999999999996,0.10036999999999985
MutantApeYachtClub_1348,2021-09-29 07:53:04,2021-09-29 11:30:31,3.9437804155261236,4.45,weth,eth,0x0869d632582445c9252abe3a629ccb4e2736a723f596605766b1a7b965aff495,0x2aff36a726d181d7debfbcd4edb3c6076ac744fb1e44b4df7dac0bacf3c77d8e,0x2d1194e75b408c9395a8bbbedc0079322b62c0a4,0.5062195844738766,0.19471958447387694
MutantApeYachtClub_7769,2021-09-24 13:41:33,2021-09-25 23:22:09,5.501,6.05,weth,weth,0x12c02e2e071ce1db60202f14a77184de4632a3ee0b6df5f81831216178ade08f,0x8de7ce571ead122f2a4c480ea1141ee86a9127c3433b316a01b272be36e554ff,0x2d1194e75b408c9395a8bbbedc0079322b62c0a4,0.5489999999999995,0.12549999999999972
MutantApeYachtClub_9499,2021-09-13 14:41:38,2021-09-13 16:23:01,2.6310000000000002,3.51,weth,eth,0xad77e3e20b0efeb6e4c19b5989598a00c6cafdf98ac1cf6325374edb7cbb78e7,0x667d4fe934fcf955a6c03287e84ee6e7ce56e971043a46d4f6941891fd687a5b,0x2d1194e75b408c9395a8bbbedc0079322b62c0a4,0.8789999999999996,0.6332999999999998
MutantApeYachtClub_9703,2021-09-28 18:26:24,2021-09-29 16:41:08,3.9,4.55,weth,eth,0x1087aea98ac6238906ac1a065c352afbf40a5f8ec68df559130391dc224dd163,0xa9868f52581c6490c66de2717934cb975ab23046c471c5ccab56e541bb1f4fcc,0x2d1194e75b408c9395a8bbbedc0079322b62c0a4,0.6499999999999999,0.33150000000000057
MutantApeYachtClub_9929,2021-11-02 09:18:05,2021-11-02 17:02:14,3.2055299999999995,3.645,weth,eth,0x516c27bc528a23ebe4bdcb91f7147663f9c6017e8343aea2cb1b14a304ede1ff,0x573a6fca20ce74b449dc02d8f8346985e506de05f15fa84cec4ec492d5d48df1,0x2d1194e75b408c9395a8bbbedc0079322b62c0a4,0.43947000000000047,0.18432000000000048
MutantCats_6937,2021-10-28 10:20:06,2021-10-28 13:32:42,1.0905999999999996,1.298,weth,eth,0xd275103661c5b1dad37ab7d930da9c8794e239ed172baa714efa16366dee92b1,0x5fb6a3896c452c0c9a1cf091d37591e7e00de1514fdc423119d6c755c6cc040b,0x2d1194e75b408c9395a8bbbedc0079322b62c0a4,0.20740000000000047,0.11654000000000053
Nice Drips_6751,2021-08-05 17:32:49,2021-10-07 23:38:07,0.2,0.149,eth,eth,0xf51501253519d08cea970d025f941c00e76e06ae8d067d83fb37560ee83f330e,0x5543b56508c5b9ab2a638c9c187d60645bd0ee670428130a2ea742b7e7a19cda,0x2d1194e75b408c9395a8bbbedc0079322b62c0a4,-0.05100000000000002,-0.06143000000000001
Nice Drips_9146,2021-08-05 17:18:57,2021-08-05 17:54:14,0.15,0.19,eth,eth,0x9d96992e01c7d403934c96664487b4b18c64d161a150e94ca4da7da2e33186be,0x1bc7a4ee1c7afdbdd34858fd429b21964a86a8f2aee4279d52b50ecb0bd427a3,0x2d1194e75b408c9395a8bbbedc0079322b62c0a4,0.04000000000000001,0.02670000000000003
Proof of Steak_1010,2021-08-21 22:36:30,2021-08-21 23:20:33,0.1399,0.05,eth,eth,0xf4b2c472db8318887f84b8ee255c899933719c7bcfaf58bc9e25ff6fb9c0137e,0x6f2be01dda1ea69c385fe1780fa7aa5ca883d87dc8033bb2c2a0bd1c7066a0f8,0x2d1194e75b408c9395a8bbbedc0079322b62c0a4,-0.0899,-0.09339999999999998
PudgyPenguins_2034,2021-08-05 11:28:52,2021-08-05 12:28:14,0.105,0.145,weth,eth,0x12028ec50c098f15e702bb7a569d7bd04149615cb0b6b8b82b67cccbeb086d28,0x0195bf02eb27d12fdb21e887543d4507d6a584b5c9208bbe7b27afd02a1c70fd,0x2d1194e75b408c9395a8bbbedc0079322b62c0a4,0.039999999999999994,0.02985
PudgyPenguins_4301,2021-08-05 11:02:28,2021-08-05 14:53:49,0.105,0.174,weth,eth,0x1ddef45ebb3a4700f37ca63e829a24d84d9730eb93452fe8ce73914223a9a37c,0xc1be69ab8187bedbe5b2f61c399d87e0607473c8ee9bad5eab4e108fd524deac,0x2d1194e75b408c9395a8bbbedc0079322b62c0a4,0.06899999999999999,0.056819999999999996
PudgyPenguins_4781,2021-08-05 07:19:06,2021-08-05 07:40:06,0.105,0.16899999999999998,weth,eth,0x598ac5dd6e5314f7cb57faee7536572bc88a5cedcaa311bab31a9a5971aeda83,0x505ec5d2d109ea52d1f5a3d3ed9fa39535e55b87220f1d8dc5ce44e5ef15d6c7,0x2d1194e75b408c9395a8bbbedc0079322b62c0a4,0.06399999999999999,0.05217000000000001
PudgyPenguins_4782,2021-08-05 07:19:12,2021-08-05 07:40:40,0.105,0.16899999999999998,weth,eth,0x79244bac489b8a609ed39f5b95af7a65ebe163e4aad5f958592c07efff3542c4,0x1f27e1b3c077c1a837608f9acb8f6fc15a44e1865020fc9dc2cf77ea3cf687a0,0x2d1194e75b408c9395a8bbbedc0079322b62c0a4,0.06399999999999999,0.05217000000000001
PudgyPenguins_4808,2021-08-13 12:11:38,2021-08-13 12:25:28,2.93,2.7489999999999997,weth,eth,0x2c1a449d42418fe856991b688cde3f5288cd21b0225aa83e6243967e1a6a53cb,0x6958fc8eae0f57d71a506713a307c834541162011b46d3bb0ed299ad63c1795f,0x2d1194e75b408c9395a8bbbedc0079322b62c0a4,-0.1810000000000005,-0.3734300000000004
RumbleKongLeague_2699,2021-09-07 04:40:47,2021-09-07 04:58:05,1.15,2.15,weth,weth,0xcd9388bb6dd8fd855f8075ff6fbfd75754db5e4a1f7ac850f8bfc2ba5ebe1ba7,0x68e0afde7b81f0c897844731ec575ab04ecd256622aa99696996664867f522ca,0x2d1194e75b408c9395a8bbbedc0079322b62c0a4,1.0,0.8495000000000001
RumbleKongLeague_7385,2021-08-06 18:51:15,2021-08-06 19:29:49,0.46,0.7,weth,eth,0x5fee9f0ee25b57a7513412e60ec2ab83373cb7d45f0c53be34f54929876cc041,0x19f4264aa92a3d4a3fc59d70278832ac09b8bc9484419b14c8adbcd29ae05241,0x2d1194e75b408c9395a8bbbedc0079322b62c0a4,0.23999999999999994,0.191
Slacker Duck Pond_667,2021-07-27 21:47:21,2021-07-27 22:31:18,0.018000000000000002,0.031,weth,eth,0x9076f9992732ee8ff5c493928dde05b93884e2b515d2e3bf2958f793030ba3e0,0xc6dfe2b99d432e7a6e19592e02b61c42ad302071b31311d34bd714fd51fe6757,0x2d1194e75b408c9395a8bbbedc0079322b62c0a4,0.012999999999999998,0.01083
Space Punks_6879,2021-08-31 23:11:18,2021-08-31 23:36:00,0.235,0.385,eth,eth,0xca6ecb56257c5b6e0773e6f38e0abcea3cb2a3a97803a08108e5ca2631ed3899,0x80bf4bcfdb8ec9d86c48a6bb53a2aa0c9b03b94838345215a42b69d2753e165a,0x2d1194e75b408c9395a8bbbedc0079322b62c0a4,0.15000000000000002,0.12305000000000005
SupDucks_4920,2021-09-29 14:52:05,2021-09-29 16:46:34,3.011,3.65,weth,eth,0x3c50ff9532c0343de1cbc4ad17070bdfd992c60985d6f8d54b078ec70db0cb31,0xdb90bb213409bb8a268e5cbaa8caf8f46ff0d0944a3b0697e741c2777b9c2182,0x2d1194e75b408c9395a8bbbedc0079322b62c0a4,0.6389999999999998,0.3835000000000002
SupDucks_537,2021-09-29 11:57:12,2021-09-29 13:34:27,2.9829999999999988,3.67,weth,eth,0xa89eb7eef6014935cf74a79225d5902caf41964d456595efb4016bc3362112e1,0x746aca6fff82112cf76ed0bf412af473181e11fe7b3e107d13388c93d75003da,0x2d1194e75b408c9395a8bbbedc0079322b62c0a4,0.6870000000000012,0.43010000000000126
SupDucks_7582,2021-09-24 14:42:33,2021-09-24 15:15:57,3.3587999999999987,4.29,weth,eth,0xf0c64fbeb0179722582828fcfa7dcbf77dace7bf65920292b59c2058e396f301,0x4a4adbf7fc9dc64e19dc6a0c5ff6fb0f6d8671002cc5a450ec1f140d3233362c,0x2d1194e75b408c9395a8bbbedc0079322b62c0a4,0.9312000000000014,0.6309000000000013
SupDucks_9479,2021-09-24 14:42:33,2021-09-24 15:15:57,3.3557999999999995,4.29,weth,eth,0x2167a8205655830c66a298501daa30258d517445cf36e38c3de3fdde8e21a104,0x270cad8dcef939a2fbdc14ae2309649e84e2a034c3033f9dca77104f890aaf56,0x2d1194e75b408c9395a8bbbedc0079322b62c0a4,0.9342000000000006,0.6339000000000006
The Doge Pound_2307,2021-08-10 07:20:51,2021-08-10 12:48:57,0.81,0.95,weth,eth,0xd20a69351cf888dd62405ecb58ebdd5128d4c8e83179f1a16704ea7826994818,0x7a9e506c744c85ad85efedd7e50cd8a61ef4c45f87ba668b49abf792aa69d253,0x2d1194e75b408c9395a8bbbedc0079322b62c0a4,0.1399999999999999,0.0734999999999999
The Doge Pound_2313,2021-08-10 05:44:48,2021-08-12 02:02:12,0.81,0.89,weth,eth,0x6ae7414ec861ad5ce357740a1e4b000deb92ef7430e5b3aea8380f1df2f0a937,0x05d602a631716e9c647f4cd66cd9429b4c6c5b1da699fb6b39a99d77cdbb84d5,0x2d1194e75b408c9395a8bbbedc0079322b62c0a4,0.07999999999999996,0.01770000000000005
The Doge Pound_2317,2021-08-10 05:49:57,2021-08-10 21:32:35,0.81,0.95,weth,eth,0x19508ba34f570f38310a7c5f3a4bd3c0fe7d93fefc17dc42174e0a4fe23f33d4,0x64f50ae888f715b3d3e05cad85e9d2ccdbabf7e944ecdb7e76867f892df4ea8a,0x2d1194e75b408c9395a8bbbedc0079322b62c0a4,0.1399999999999999,0.0734999999999999
The Doge Pound_2327,2021-08-10 07:18:42,2021-08-10 15:27:45,0.81,1.0888,weth,eth,0xc1c9ba48db56fb750f0a54248d6a3cfd3eb6bb12238bcce96c010dc58dcb7d32,0x054de22669fdd01e7a12c1cd4d8b96998f05ecfaa16c67348afe449d42cea00a,0x2d1194e75b408c9395a8bbbedc0079322b62c0a4,0.27879999999999994,0.2025840000000001
The Doge Pound_2328,2021-08-10 07:08:47,2021-08-10 08:35:40,0.81,1.0888,weth,eth,0x0c3959326c3e6614bd8969d38a0dbd2ddc12f604f3c0cea87ef1c08eec1ba045,0x5a3f9d40f6e44bfc6d783106337d337bdcf76f03fba8a66e49ce3127a4300c28,0x2d1194e75b408c9395a8bbbedc0079322b62c0a4,0.27879999999999994,0.2025840000000001
The Doge Pound_6990,2021-08-10 09:23:52,2021-08-10 17:06:09,0.82,0.95,weth,eth,0x39e812f389d72ac77ec33a722fa8912b2f869f68a5c37f91b806e982cfbe2409,0x2239cf7394193c38f2c64d4aa0231611dfd77f3554e26bf25281fe312d2051c9,0x2d1194e75b408c9395a8bbbedc0079322b62c0a4,0.13,0.0635
TheCurrency_7183,2021-08-12 13:40:16,2021-08-12 15:05:44,1.8,2.5,weth,eth,0xca1a6cff01ff2b723bc4290dcdb6d6ec54aa6c9ab6da3cbc8ae8ea4da7c4ab29,0xd1713b61ce962d8d3d1dd77d742533cc931465ad8c5852b401c3b78e3c806555,0x2d1194e75b408c9395a8bbbedc0079322b62c0a4,0.7,0.5250000000000001
TheCurrency_8659,2021-09-07 09:44:06,2021-09-11 11:20:47,7.51,11.5,weth,eth,0x49c22e45640d17c1b09f022650f2b8c01c64bdcd93690433ff3ce0f1277ac50a,0x060270a1843acac7761ce34c7d17c8706fe73667b974e1bd34f7d1546199edfa,0x2d1194e75b408c9395a8bbbedc0079322b62c0a4,3.99,3.1850000000000005
