tokenname_w_tokenid,time_est_buy,time_est_sell,price_buy,price_sell,currency_buy,currency_sell,hash_buy,hash_sell,wallet_address,pnl,pnl_w_fees
Desperate ApeWives_5773,2021-12-05 16:41:33,2021-12-06 02:32:50,1.439,1.68,weth,eth,0xea3d205b6eaa20d925f4089c1add160e52dd78627a19dfaf0451f9427b8cf924,0x32f0481d6baf7fb91a43d75d8a406c8f24070b0a893de572c6fc117e2186cd24,0x0e78c12ad4c2e31ff38c4c0ce2fea1e57b838d47,0.24099999999999988,0.12339999999999995
Desperate ApeWives_7536,2021-12-06 11:51:23,2021-12-06 15:33:00,1.432,1.849,weth,eth,0x447e4079e54d8f5fa1e2c60603d80428f63470de2317913e5d1c69fcce67ab86,0x544e2872b3cb2ae7b73354b34ad4ca30d27b3e611379b1cf494a3a0a0691f476,0x0e78c12ad4c2e31ff38c4c0ce2fea1e57b838d47,0.41700000000000004,0.2875700000000001
Doodles_2142,2021-10-26 22:34:11,2021-10-27 02:31:04,1.291,1.5851938486442736,weth,eth,0xf2555cc047e3408e2bcdf5f84777fdf0c95578ef62de01bcf4f1cf4e31cc4687,0x655a48479ce8447ae22f10aa239b8ddc05dddf907b9bbd6d8b8421b8817df5b0,0x0e78c12ad4c2e31ff38c4c0ce2fea1e57b838d47,0.29419384864427367,0.18323027923917468
Dour Darcels_1183,2022-03-19 11:19:41,2022-03-20 19:36:08,0.5342,0.999,weth,eth,0x62c7969f3dc8efa0634a422454796bb63f8b8a6ce0fccff8da09bf9fb6ea0df0,0x114b14b6f4b580166ff7244aeeacc35f90257661a14434687dbf0a67e9ecfeb1,0x0e78c12ad4c2e31ff38c4c0ce2fea1e57b838d47,0.4648,0.39487000000000005
Dour Darcels_2924,2022-03-12 12:41:29,2022-03-13 16:11:28,0.565,0.678,weth,eth,0xc48751866de2d2ec7a291cb1460ad5a17d1235c0882acdec11961200f4bdbbb1,0xb9603703fc3b6f98eece7b4c4cb704ebe5a09e3171a57cf83f44da1fdcb172d9,0x0e78c12ad4c2e31ff38c4c0ce2fea1e57b838d47,0.1130000000000001,0.06554000000000015
Dour Darcels_3026,2022-03-12 08:19:35,2022-03-12 12:54:53,0.561,0.739,weth,eth,0x95fb3030e9b95b8b16950c4b2f404d25f741e8a522fef6aa22d63377a85c3864,0x5926cd18dac72a92bc0f990da274fe294dcf9b3292b0cc5c4639c0e422234ef3,0x0e78c12ad4c2e31ff38c4c0ce2fea1e57b838d47,0.17799999999999994,0.12627
Dour Darcels_3852,2022-03-16 23:44:58,2022-03-17 14:54:03,0.729,0.999,weth,eth,0x6b236e200511f7ab6c86815374de18fc1b832eea1328432be24ef7de0c885771,0x3b658cd795bf4c2a006996e899d86b9305643cceb2bde03c7f3ad5d7b3a5350c,0x0e78c12ad4c2e31ff38c4c0ce2fea1e57b838d47,0.27,0.20007000000000008
Dour Darcels_4527,2022-03-15 22:32:54,2022-03-18 02:14:18,0.9532,1.149,weth,eth,0xd7f13e53980c68d5c5d4f77704d92d8a877786aab3247ab302a5fa54f551a05c,0x096be1a32fbd277cf95c4de4b72b4541ce541a8610742c475500ace11196d7cd,0x0e78c12ad4c2e31ff38c4c0ce2fea1e57b838d47,0.19579999999999997,0.11536999999999997
Dour Darcels_5364,2022-03-12 10:15:47,2022-03-12 14:52:59,0.565,0.799,weth,eth,0x18889a53775e05fde14aace70c03c8f3ca6217a32874984ba4a40c3410da65f1,0x2ecfa01a822f2a4e48083e1eb1f0c8538459d7c8956ce4caf4e44f80876932b6,0x0e78c12ad4c2e31ff38c4c0ce2fea1e57b838d47,0.2340000000000001,0.17807000000000017
Dour Darcels_7152,2022-03-12 20:39:01,2022-03-13 17:07:11,0.581,0.788,weth,eth,0x91dd79ffbd08e6ec3d08ab2a77d00abb49304b6bf60c6d9d8db9ed15c394c6de,0xd5291f5f6340e58eff7484d4f1de288f2d1dd08c91c8afb559f3250006c4c2eb,0x0e78c12ad4c2e31ff38c4c0ce2fea1e57b838d47,0.20700000000000007,0.15184000000000009
Fancy Bears_4980,2022-03-03 20:18:31,2022-03-05 03:52:21,0.5001,0.623,weth,eth,0xe3cb15d0f77a95aac10dc5dcfc27f7c53df10f912fbfb7272d5371f059b7a6d9,0xf4cca4b5dcdd360e04504d324ee9e79e752ed24d06deb3cf7da1b9a5cfbad4e3,0x0e78c12ad4c2e31ff38c4c0ce2fea1e57b838d47,0.12290000000000001,0.07929000000000008
Fang Gang_6904,2022-02-21 19:38:46,2022-02-22 02:54:01,0.2064,0.259,weth,eth,0x29a0fc93384dc481d6bec9fb18972b880b01d1e7d4bf182ae4efd12cc7b0e842,0xb211d94687b43f0e843b9810832123354f6abb1c9df8543580a0e8d82071bd24,0x0e78c12ad4c2e31ff38c4c0ce2fea1e57b838d47,0.05260000000000001,0.03447000000000003
GRILLZ GANG OG BADGE_419,2021-09-27 14:16:55,2021-10-04 12:41:47,1.95,1.1561218990342914,eth,eth,0x86500ed9306a9b69a8259c4710fe119d088fcf329513e4f296bf00bdc3b56448,0x7c6bb13a8fa0cb1393744c3d6f7a4108621a0e161808f44586810bf76f851ba0,0x0e78c12ad4c2e31ff38c4c0ce2fea1e57b838d47,-0.7938781009657085,-0.8748066338981089
Gambling Apes_2231,2022-03-03 14:05:55,2022-03-17 14:45:49,0.3833,0.35,weth,weth,0x4dc6336df5f0c89cb18c67ec3cf5d236d8b01cdddd9fbb0d2d32210a093ef2b3,0x2dc6664530848d542fbe0e18c678d16e32df3e37e8ec6dc83261d939a9f1f7a1,0x0e78c12ad4c2e31ff38c4c0ce2fea1e57b838d47,-0.033299999999999996,-0.05779999999999996
Gambling Apes_2710,2022-03-06 06:26:36,2022-03-08 06:09:08,0.3444,0.429,weth,eth,0x485a498eb3cba299af69f26e49dffaee7df64a6d35723203473626ff4bc5a24f,0xd6bb40f7e5438159adb7d12c61041880b1ea1840ffbb29915d0aad5b78265ae6,0x0e78c12ad4c2e31ff38c4c0ce2fea1e57b838d47,0.08460000000000001,0.05457000000000001
Gambling Apes_3490,2022-03-06 06:23:05,2022-03-07 10:51:04,0.3444,0.429,weth,eth,0xd74104ed26753f2e5e4a11a61742574c5a7b6b2939d37b37f2d6a9cdd59e09f2,0xdac5e992afe86fb13b51e961626bcf78728ed1c1d1ab031867b0a0837b592db6,0x0e78c12ad4c2e31ff38c4c0ce2fea1e57b838d47,0.08460000000000001,0.05457000000000001
Gambling Apes_3795,2022-03-06 06:22:23,2022-03-08 11:37:32,0.3455,0.459,weth,eth,0x7d2464b551a05cd1b9a81143d94c666175f4216eac1ad0fa93f304300d2996c8,0x1e5bdacc5955a367de5a8776590f20dd75f9c3530ec17d65909f9fcc82fdf807,0x0e78c12ad4c2e31ff38c4c0ce2fea1e57b838d47,0.11350000000000005,0.08137000000000005
Gambling Apes_5926,2022-03-06 06:07:47,2022-03-07 19:50:25,0.3452,0.419,weth,eth,0x9c593ad6f3e630b92b66f683fe5115bf22affded2008e12500b31ee5cf156a03,0x50dbb59da2810b4c498218ca71a651b1fe5f1db115d5b1af6ddf8a9a4ed2d5f1,0x0e78c12ad4c2e31ff38c4c0ce2fea1e57b838d47,0.07379999999999998,0.04447000000000001
Gambling Apes_6981,2022-02-28 17:20:02,2022-02-28 19:17:36,0.4041,0.518,weth,eth,0xdb36797d3839c3f49ada7999d2e9f867e84ff23e2d5767e42d9b838bdae02fb4,0x89b2693dcfc4e6a6383348453086111d2a2047f55366d83691a2f64164f02ed2,0x0e78c12ad4c2e31ff38c4c0ce2fea1e57b838d47,0.1139,0.07764000000000004
Grandpa Ape Country Club_1473,2022-03-01 18:42:34,2022-03-03 19:53:39,0.8244,0.775,weth,eth,0x46888794e7f1224c0d72e8f4afe86c1d0692c4a187b21ffe8bab9f71650515c8,0x4a3b5882538d28d590011e2b7564cd1f46c539edd6251b43a8bdfee44952a25a,0x0e78c12ad4c2e31ff38c4c0ce2fea1e57b838d47,-0.0494,-0.10364999999999991
Grandpa Ape Country Club_3169,2022-03-03 09:33:27,2022-03-06 18:18:20,0.5419,0.9990000000000001,weth,eth,0x9e158a540e9a07874b490bc723ffd0cadd9317d4d4b09a5e5421636e8ce711fe,0x583a43027c2cc922ca4ec364bb829f673d36d72fb8f4de61e3d13ccdad08538e,0x0e78c12ad4c2e31ff38c4c0ce2fea1e57b838d47,0.45710000000000006,0.3871700000000001
Gutter Dogs_164,2021-11-16 06:41:18,2021-11-17 07:37:57,0.564,0.802969601277024,weth,eth,0xa80f366be821d9f09cfc36773222fd69e47162b8cfa7153ad935bc16775a0acd,0xc13fb921a2f3e6f1bf4dceafa993712893825584e57610a01188fed40665295b,0x0e78c12ad4c2e31ff38c4c0ce2fea1e57b838d47,0.23896960127702405,0.18276172918763245
Gutter Dogs_2201,2021-12-01 18:42:36,2021-12-02 02:47:33,0.503,0.79,weth,eth,0x0ab3120b81d08e44f03b3932a3102efa47c63b86aade4a62799952b72ed85a29,0xa8bd271bd34d81ca7da22cf0bf1985e0a416a67afcf2bdd7777858d51b199c71,0x0e78c12ad4c2e31ff38c4c0ce2fea1e57b838d47,0.28700000000000003,0.23170000000000002
Gutter Dogs_2625,2021-12-05 06:17:11,2021-12-05 08:09:59,0.715,1.59,weth,eth,0xff9530e1379a3336792a71978dd03adfae16dee5956060450c3e14f8635f0cba,0x7fbbbefd5bb5a9b36f3e639988055cd3da3481e7003f267916d606f2717baa5d,0x0e78c12ad4c2e31ff38c4c0ce2fea1e57b838d47,0.8750000000000001,0.7637000000000002
Gutter Dogs_618,2021-11-27 12:00:14,2021-12-23 07:25:29,0.42700000000000005,1.99,weth,eth,0x80641005d10e14a6df9c1ef4a93c461d4b085a9a58f140980234f51f9c65c2fc,0x94b0fbf625e527bae96348c2e38b95339d926c17973f5e0f71b4c8247a2f277c,0x0e78c12ad4c2e31ff38c4c0ce2fea1e57b838d47,1.563,1.4237
Gutter Dogs_817,2021-11-24 10:47:24,2021-11-24 18:14:27,0.46799999999999997,0.795,weth,eth,0x1ee09cab74610d9d98839d51dddbc1388e0c14c4cc351f62330aa632116768d6,0x974829ed437d09c5943b19473e004ee089d6b8979c6c9a38c66c6e8b012c9453,0x0e78c12ad4c2e31ff38c4c0ce2fea1e57b838d47,0.32700000000000007,0.2713500000000001
Gutter Dogs_963,2021-11-11 02:15:50,2021-11-13 13:30:31,0.345,0.615,weth,eth,0x6b0b6d8c015fb348216949cbfc4b20ca0ea5990aac7c132f2730d5fa6488499e,0x3fec15f5fd9ed7eeb9832ef2f82be03e57d9ad4282b8a6abfa2a774270e55c1a,0x0e78c12ad4c2e31ff38c4c0ce2fea1e57b838d47,0.27,0.2269500000000001
JRNY NFT Club_1277,2021-11-26 06:43:12,2021-11-26 08:55:51,1.755,2.399,weth,eth,0x5603aa26abeab9e1c61cb591eadf3faece16535c487e6b5f7931ffdee156c4d5,0xd24444d714b895a3d9a3648c18ca4b32b919f9e60e2f74e0ccfbaefc62ca51f5,0x0e78c12ad4c2e31ff38c4c0ce2fea1e57b838d47,0.6440000000000001,0.47607000000000044
Jungle Freaks_6408,2021-10-25 10:11:34,2021-10-26 07:18:51,1.281,1.395,weth,eth,0x4ff14a8c4070cdd9c9d691b4d49c6cc6998cd574f74ff1e03a0d505a3037c3a1,0xc792f03367481467129b264f8d0f326f5da86e3a6728de2a69740cb99dc818f5,0x0e78c12ad4c2e31ff38c4c0ce2fea1e57b838d47,0.1140000000000001,0.016350000000000087
Karafuru_1404,2022-02-23 23:23:21,2022-02-24 07:09:29,2.224,2.395,weth,eth,0x4a9cac10e5655493a6556449b6d8816141e4517a81b2c0f04ab1f5564eb2a783,0xa9aaf864b276290e89c09c688513667716dab4dd9d8359585e6cfc65cbee85d6,0x0e78c12ad4c2e31ff38c4c0ce2fea1e57b838d47,0.17099999999999982,0.003349999999999742
Karafuru_2471,2022-02-23 14:30:33,2022-02-24 19:32:28,2.1141,2.699,weth,eth,0xeb52c1b6ec448d5e32d04a0bd68c5c6f4810f3b00b20ee423722cf1dba2c449b,0x961d272f8661658af43ac7bf482994598b0b37bfeaa992c2b9c35bc57e6ee4e8,0x0e78c12ad4c2e31ff38c4c0ce2fea1e57b838d47,0.5848999999999998,0.3959699999999997
Karafuru_5163,2022-02-23 23:19:46,2022-02-24 18:17:43,2.2159999999999997,2.445,weth,eth,0xe0f3cd989f6f4f267aa2cbc0f26d274f7d3df926bf069fae24be37368983bf35,0xea4e420f8c3bd2681b264d16419c4419b3e23852c147936a5195b6ada564b263,0x0e78c12ad4c2e31ff38c4c0ce2fea1e57b838d47,0.2290000000000001,0.05785000000000018
Karafuru_5351,2022-02-23 23:16:00,2022-02-24 05:48:03,2.2159999999999997,2.295,weth,eth,0x837df983ae3a9f4e2ca80039fd61eb3f17ec4b785f4a00fd205398258b13f300,0xcfd9d1586f42981c6654ecebc68cc10c53c08d0613349cd5be97830036cc2157,0x0e78c12ad4c2e31ff38c4c0ce2fea1e57b838d47,0.07900000000000018,-0.08164999999999978
Karafuru_556,2022-02-23 23:50:34,2022-02-24 00:40:26,2.2159999999999997,2.485,weth,eth,0x715f82b182ecf86ca7559854db7b62a17cb73fe6eb821ef2a9175f901e6857b9,0x7bf94b2444ad84e54c9cad2c45340ae18a8eda08bc350f7f719fcadfae2bd57c,0x0e78c12ad4c2e31ff38c4c0ce2fea1e57b838d47,0.26900000000000013,0.09505000000000008
Lazy Lions_3768,2022-03-01 07:36:45,2022-03-02 00:35:24,1.3323,1.729,weth,eth,0x838e80a4dad3b3d6c3b414d31da00ca8b20634f0e76915c64daf8ab36dd74737,0x094b87e2fba8ab50b2dafcbcdc1d6e39d951f5f8e3011025ae3eadbeb16228a0,0x0e78c12ad4c2e31ff38c4c0ce2fea1e57b838d47,0.39670000000000005,0.2756700000000001
Lil Heroes_2084,2022-03-25 08:05:20,2022-03-26 01:13:43,0.5686,0.698,weth,eth,0xfa2b69aff302ad4549986c155f7ea67a581728ba62ff5ce5d9dabdc588529f02,0x3bbe57c456df075b1a4bf95509390b4fb49dc726ab0f15fe29085816c6b50052,0x0e78c12ad4c2e31ff38c4c0ce2fea1e57b838d47,0.12939999999999996,0.08053999999999994
