token_id,time_est,time_est_sell,price,price_sell,floor_price,floor_price_sell,price_ratio,price_ratio_sell,pnl,pnl_w_fees,model_file_idx,model_dt_est,price_ratio_pred,price_ratio_diff,listed_file_idx,listed_dt_est,rarest_trait,rarest_trait_price_1,rarest_trait_price_2,rarest_trait_price_3,edge,required_edge,edge_ratio,cumul_pnl_w_fees
11471,2022-01-31 02:45:45,2022-02-02 21:13:30,16.0,25.0,14.83,14.9,1.078894133513149,1.6778523489932886,9.0,6.5,3,2022-01-30 18:02:13,1.0803053703755474,0.0014112368623984128,4,2022-01-30 21:16:35,hair_blnd hairclip,16.0,23.0,25.0,0.0014112368623984128,0.13151546938121417,0.01073057693546122,9.442
18737,2022-01-31 12:51:29,2022-02-02 18:55:34,17.77,16.18,17.47,16.0,1.0171722953634803,1.01125,-1.5899999999999999,-3.208,4,2022-01-31 10:04:05,1.0351753172815938,0.018003021918113538,5,2022-01-31 10:59:43,hair_purp shape up,17.0,17.77,18.5,0.018003021918113538,0.9293159033940933,0.01937233813858346,6.234
1831,2022-01-30 00:19:40,2022-02-03 12:03:23,12.12,15.5,11.6,14.4,1.0448275862068965,1.0763888888888888,3.380000000000001,1.8300000000000007,1,2022-01-29 18:55:03,1.0628482385753313,0.018020652368434753,1,2022-01-29 19:52:48,hair_wht curtains,12.12,16.942,18.0,0.018020652368434753,0.9270387600178841,0.019438941655564763,8.064
18695,2022-01-31 22:57:48,2022-02-04 17:41:20,17.5,14.3,16.9,13.3,1.0355029585798818,1.0751879699248121,-3.1999999999999993,-4.629999999999999,5,2022-01-31 15:01:08,1.057426611402315,0.021923652822433137,6,2022-01-31 16:01:47,hair_blnd stylish,15.0,17.5,18.0,0.021923652822433137,0.9294646713390171,0.0235873976692941,3.434000000000001
2161,2022-01-29 12:23:21,2022-02-05 13:07:18,13.5,14.5,12.9,13.98,1.0465116279069766,1.0371959942775393,1.0,-0.4500000000000002,0,2022-01-29 10:49:37,1.0691131319574771,0.022601504050500543,0,2022-01-29 11:51:12,clothing_bred kba jckt,13.5,18.9,19.0,0.022601504050500543,0.9270198935183118,0.024380818802842753,2.984000000000001
1040,2022-01-30 23:58:09,2022-02-02 01:38:06,15.0,18.0,14.4,17.35,1.0416666666666667,1.037463976945245,3.0,1.2,3,2022-01-30 18:02:13,1.0656363522380101,0.02396968557134338,4,2022-01-30 21:16:35,hair_wht unkept,15.0,22.0,24.0,0.02396968557134338,0.9269848271347766,0.025857689219608303,4.184000000000001
18410,2022-02-11 11:18:42,2022-02-16 11:24:09,16.248,14.2,14.5,13.87,1.120551724137931,1.0237923576063446,-2.048000000000002,-3.4680000000000017,21,2022-02-10 23:22:31,1.125336133956887,0.004784409818956004,22,2022-02-11 00:19:11,clothing_v1 blck skl grl,15.99,16.248,21.0,0.004784409818956004,0.17267226238131772,0.027708039223986288,0.7159999999999993
8856,2022-01-31 22:12:25,2022-02-03 01:40:30,16.25,15.0,16.2,14.8,1.0030864197530864,1.0135135135135134,-1.25,-2.75,5,2022-01-31 15:01:08,1.0424835995886326,0.03939717983554614,6,2022-01-31 16:01:47,hair_wht stylish,16.21,16.25,18.0,0.03939717983554614,0.929133743215132,0.04240205473457237,-2.0340000000000007
9574,2022-02-08 01:33:43,2022-02-15 13:55:11,16.0,15.5,14.77,15.25,1.0832769126607988,1.0163934426229508,-0.5,-2.05,17,2022-02-08 00:11:22,1.1243128730677174,0.04103596040691859,17,2022-02-07 15:54:20,hair_orng bandana tech cap,16.0,16.5,17.0,0.04103596040691859,0.9273939887799288,0.044248680607586355,-4.0840000000000005
6159,2022-01-30 23:51:21,2022-02-05 23:09:22,15.0,14.87,14.4,13.95,1.0416666666666667,1.0659498207885305,-0.13000000000000078,-1.6170000000000009,3,2022-01-30 18:02:13,1.0827174231276464,0.041050756460979665,4,2022-01-30 21:16:35,hair_brwn ponytail,15.0,25.0,28.0,0.041050756460979665,0.9269253959181382,0.044287012354773246,-5.701000000000001
17141,2022-01-30 19:04:27,2022-02-01 09:47:59,15.0,16.77,14.4,16.75,1.0416666666666667,1.0011940298507462,1.7699999999999996,0.09299999999999953,3,2022-01-30 18:02:13,1.0931451121864768,0.05147844551981007,3,2022-01-30 18:58:01,clothing_v2 blck skl grl,15.0,19.8,19.8,0.05147844551981007,0.9269139876325844,0.05553745677232718,-5.608000000000002
9571,2022-01-30 20:37:19,2022-02-04 22:19:23,15.375,14.54,14.4,14.55,1.0677083333333333,0.9993127147766322,-0.8350000000000009,-2.2890000000000006,3,2022-01-30 18:02:13,1.1206482451424062,0.05293991180907298,3,2022-01-30 18:58:01,clothing_v2 blck skl grl,15.375,19.8,19.8,0.05293991180907298,0.9272102549450091,0.05709590842716978,-7.897000000000003
14151,2022-01-31 04:45:48,2022-02-01 16:15:57,16.0,17.0,15.8,16.69,1.0126582278481011,1.0185739964050329,1.0,-0.7000000000000002,3,2022-01-30 18:02:13,1.0693560405833997,0.056697812735298614,4,2022-01-30 21:16:35,hair_blu stylish,16.0,17.95,22.0,0.056697812735298614,0.9266456547870745,0.061186077377470345,-8.597000000000003
1915,2022-01-31 12:46:08,2022-02-03 04:57:15,21.5,20.0,17.47,14.769,1.2306811677160847,1.3541878258514455,-1.5,-3.5,4,2022-01-31 10:04:05,1.2968308945290214,0.06614972681293674,5,2022-01-31 10:59:43,hair_blu braid,16.5,18.3,18.5,0.06614972681293674,0.9463642458568775,0.06989880175898026,-12.097000000000003
8777,2022-01-30 14:09:37,2022-01-31 18:21:08,13.9,16.9,13.3,18.18,1.045112781954887,0.9295929592959296,2.9999999999999982,1.3099999999999983,2,2022-01-30 11:40:31,1.0656994941038442,0.02058671214895713,2,2022-01-30 12:38:49,mouth_wzrd,13.9,14.99,18.99,0.02058671214895713,0.27121370123812183,0.07590587073948114,-10.787000000000004
4907,2022-01-30 09:58:06,2022-02-03 07:45:33,12.22,14.0,12.22,14.0,1.0,1.0,1.7799999999999994,0.3799999999999992,1,2022-01-29 18:55:03,1.0756020064429908,0.07560200644299075,1,2022-01-29 19:52:48,clothing_blck waistcoat,12.22,18.0,20.0,0.07560200644299075,0.9264804167017087,0.08160130001682671,-10.407000000000005
8648,2022-02-01 04:26:09,2022-02-01 16:17:35,16.98,17.99,16.6,16.69,1.0228915662650602,1.077890952666267,1.009999999999998,-0.7890000000000019,6,2022-01-31 23:01:43,1.0818553592505824,0.058963792985522234,7,2022-01-31 23:56:06,hair_grn cyber dreads,15.8,16.98,17.0,0.058963792985522234,0.68348069100229,0.08626987384099294,-11.196000000000007
8217,2022-01-31 05:21:46,2022-02-14 16:51:48,16.0,15.5,15.99,15.15,1.0006253908692933,1.023102310231023,-0.5,-2.05,3,2022-01-30 18:02:13,1.0806315860157432,0.08000619514644991,4,2022-01-30 21:16:35,hair_blck ponytailz,16.0,22.0,38.0,0.08000619514644991,0.9264701588479244,0.08635593319696176,-13.246000000000006
5595,2022-01-30 19:09:33,2022-02-11 16:51:34,17.98,17.5,14.4,14.88,1.2486111111111111,1.1760752688172043,-0.4800000000000004,-2.2300000000000004,3,2022-01-30 18:02:13,1.3593701197695918,0.11075900865848065,3,2022-01-30 18:58:01,hair_blu buns,69.0,,,0.11075900865848065,0.9575568935928193,0.11566833198067766,-15.476000000000006
5248,2022-02-02 15:51:49,2022-02-07 09:49:06,15.0,16.2,14.8,16.1,1.0135135135135134,1.0062111801242235,1.1999999999999993,-0.4200000000000008,9,2022-02-02 08:36:22,1.1233067960122292,0.10979328249871578,10,2022-02-02 09:39:08,hair_blu drdz,15.0,19.5,20.0,0.10979328249871578,0.9266172361322353,0.11848827996876096,-15.896000000000008
12189,2022-02-03 16:37:56,2022-02-07 10:47:53,15.5,16.5,15.0,16.0,1.0333333333333334,1.03125,1.0,-0.6500000000000001,12,2022-02-03 10:25:40,1.1446226064124596,0.11128927307912617,13,2022-02-03 11:26:33,hair_cybr drdz,15.5,22.0,26.3,0.11128927307912617,0.9268479656661052,0.12007284603483488,-16.546000000000006
6620,2022-01-31 14:25:00,2022-02-02 14:45:00,19.0,16.0,18.0,14.8,1.0555555555555556,1.081081081081081,-3.0,-4.6,4,2022-01-31 10:04:05,1.1890364037411891,0.13348084818563355,5,2022-01-31 10:59:43,hair_blnd flower wreath,21.0,22.9,32.0,0.13348084818563355,0.9552370378012908,0.139735838230134,-21.146000000000008
17686,2022-01-30 21:07:38,2022-02-04 13:54:30,15.0,14.84,14.4,14.45,1.0416666666666667,1.0269896193771626,-0.16000000000000014,-1.6440000000000001,3,2022-01-30 18:02:13,1.1811565672638678,0.139489900597201,3,2022-01-30 18:58:01,hair_blck ponytailz,15.0,21.0,25.0,0.139489900597201,0.9269224012567715,0.15048713938520966,-22.790000000000006
10749,2022-01-30 02:00:18,2022-02-01 04:05:45,12.0,16.3,11.6,16.5,1.0344827586206897,0.9878787878787879,4.300000000000001,2.670000000000001,1,2022-01-29 18:55:03,1.1887495990599093,0.15426684043921957,1,2022-01-29 19:52:48,clothing_future dress,22.0,31.0,39.0,0.15426684043921957,0.9550018576906514,0.1615356443517939,-20.120000000000005
14281,2022-01-30 18:46:40,2022-02-04 17:41:52,15.0,13.99,14.0,13.3,1.0714285714285714,1.0518796992481203,-1.0099999999999998,-2.409,3,2022-01-30 18:02:13,1.2341399634303305,0.1627113920017591,2,2022-01-30 12:38:49,hair_yllw spiked,16.49,19.8,25.0,0.1627113920017591,0.9554127657699499,0.17030481257033753,-22.529000000000003
7614,2022-01-30 08:52:35,2022-01-31 04:10:43,13.0,17.0,12.2,15.8,1.0655737704918034,1.0759493670886076,4.0,2.3,1,2022-01-29 18:55:03,1.2813103220507314,0.215736551558928,1,2022-01-29 19:52:48,facial feature_on-sight tat,24.5,26.0,34.0,0.215736551558928,0.9553460461301612,0.22582032179105807,-20.229000000000003
2113,2022-02-03 22:31:21,2022-02-07 08:29:34,16.0,17.69,14.95,16.1,1.0702341137123745,1.0987577639751553,1.6900000000000013,-0.07899999999999885,13,2022-02-03 19:18:08,1.12598337142574,0.05574925771336536,14,2022-02-03 20:15:54,mouth_ghost,16.0,17.985,23.0,0.05574925771336536,0.2287059861944856,0.24375950381096562,-20.308
14354,2022-01-31 12:28:15,2022-02-01 16:59:28,18.18,17.99,17.39,17.4,1.0454284071305346,1.0339080459770116,-0.19000000000000128,-1.9890000000000012,4,2022-01-31 10:04:05,1.1279529431590665,0.08252453602853183,5,2022-01-31 10:59:43,facial feature_swrd tat,14.99,18.18,19.0,0.08252453602853183,0.33026063531212135,0.24987699775524225,-22.297
12698,2022-01-30 19:15:59,2022-02-11 09:57:27,14.2,16.48,14.4,14.5,0.986111111111111,1.136551724137931,2.280000000000001,0.632000000000001,3,2022-01-30 18:02:13,1.2304704485668405,0.24435933745572946,3,2022-01-30 18:58:01,hair_brwn 2 horns,14.2,20.0,24.5,0.24435933745572946,0.9263271473184846,0.2637937775688606,-21.665
6174,2022-02-01 10:46:15,2022-02-03 17:10:11,14.52,15.888,17.0,15.0,0.8541176470588235,1.0592,1.3680000000000003,-0.22079999999999966,7,2022-02-01 10:10:53,1.1178316959820402,0.2637140489232167,7,2022-01-31 23:56:06,clothing_pnk polo,14.52,19.0,20.0,0.2637140489232167,0.924992979175589,0.28509843302622145,-21.8858
18458,2022-02-01 17:03:11,2022-02-06 12:32:37,39.99,27.0,17.4,15.7,2.298275862068966,1.7197452229299364,-12.990000000000002,-15.690000000000001,8,2022-02-01 15:51:48,2.5912711756964253,0.29299531362745945,9,2022-02-01 16:56:59,facial feature_hrus tat,18.49,18.99,22.22,0.29299531362745945,0.9660639105080697,0.3032877125834958,-37.5758
18244,2022-01-29 14:01:46,2022-01-30 04:43:25,10.18,13.96,12.89,11.6,0.7897595034910783,1.203448275862069,3.780000000000001,2.3840000000000012,0,2022-01-29 10:49:37,1.0889852448702484,0.29922574137917013,0,2022-01-29 11:51:12,hair_mnt long,24.0,42.0,50.0,0.29922574137917013,0.9526706646803709,0.3140914824742325,-35.1918
10905,2022-01-31 03:37:59,2022-02-03 17:10:11,15.45,15.0,15.48,15.0,0.9980620155038759,1.0,-0.4499999999999993,-1.9499999999999993,3,2022-01-30 18:02:13,1.035476299590317,0.03741428408644121,4,2022-01-30 21:16:35,hair_blck beanie,15.45,25.0,25.0,0.03741428408644121,0.11111624351197594,0.33671300346297933,-37.1418
17429,2022-02-03 18:07:54,2022-02-12 06:10:58,12.0,16.499000000000002,15.0,14.9,0.8,1.1073154362416109,4.499000000000002,2.8491000000000017,12,2022-02-03 10:25:40,1.1127796313457232,0.3127796313457232,13,2022-02-03 11:26:33,hair_pnk beret braids,12.0,22.0,22.11,0.3127796313457232,0.9245282472493725,0.3383126824694598,-34.2927
18397,2022-02-08 23:12:48,2022-02-12 03:37:20,16.0,15.0,13.8,14.9,1.1594202898550725,1.006711409395973,-1.0,-2.5,18,2022-02-08 11:53:21,1.2414212719554563,0.08200098210038376,18,2022-02-08 15:47:58,hair_purp head scarf,15.0,16.0,18.25,0.08200098210038376,0.22617595645508157,0.3625539309553848,-36.7927
14596,2022-01-30 05:20:27,2022-01-30 18:40:52,12.9,14.99,11.6,14.0,1.1120689655172415,1.0707142857142857,2.09,0.5909999999999997,1,2022-01-29 18:55:03,1.1604246439993955,0.04835567848215394,1,2022-01-29 19:52:48,eye color_clsd blu-purp,12.9,19.0,20.5,0.04835567848215394,0.12852003521817976,0.3762501185131469,-36.2017
18753,2022-02-01 08:53:00,2022-02-03 02:43:25,15.49,15.0,16.2,14.5,0.9561728395061729,1.0344827586206897,-0.4900000000000002,-1.9900000000000002,6,2022-01-31 23:01:43,1.0544229342104774,0.09825009470430446,7,2022-01-31 23:56:06,eyewear_cyber eyes,15.49,17.0,20.69,0.09825009470430446,0.2562233739940029,0.3834548471233701,-38.191700000000004
11441,2022-01-30 14:41:48,2022-01-31 12:09:11,13.3,18.0,13.3,17.39,1.0,1.0350776308223117,4.699999999999999,2.8999999999999995,2,2022-01-30 11:40:31,1.0914703544462419,0.09147035444624185,2,2022-01-30 12:38:49,mouth_1tooth,13.3,14.9,18.0,0.09147035444624185,0.23432289731796652,0.39036029126133737,-35.291700000000006
15611,2022-02-07 15:02:30,2022-02-15 20:35:51,14.21,15.49,15.3,14.99,0.9287581699346406,1.0333555703802535,1.2799999999999994,-0.2690000000000008,16,2022-02-07 14:20:14,1.3029048160546686,0.374146646120028,16,2022-02-06 17:52:44,hair_yllw spiked,18.0,25.0,28.0,0.374146646120028,0.9539181718269413,0.3922209023479063,-35.560700000000004
18310,2022-02-03 12:06:10,2022-02-06 14:44:32,15.35,16.0,14.4,15.7,1.065972222222222,1.019108280254777,0.6500000000000004,-0.9499999999999997,12,2022-02-03 10:25:40,1.1394761975194767,0.07350397529725461,13,2022-02-03 11:26:33,mouth_bamboo,15.35,19.49,23.0,0.07350397529725461,0.16419605100210363,0.4476598240253226,-36.51070000000001
5534,2022-01-30 20:15:19,2022-02-12 16:18:21,20.0,20.69,14.4,15.95,1.3888888888888888,1.29717868338558,0.6900000000000013,-1.3789999999999991,3,2022-01-30 18:02:13,1.535545672084706,0.1466567831958172,3,2022-01-30 18:58:01,jewelry_rby cble,15.5,16.5,18.5,0.1466567831958172,0.2902655110638594,0.5052504607188838,-37.889700000000005
9946,2022-01-30 15:23:46,2022-02-02 15:20:14,13.6,15.9,13.48,14.0,1.0089020771513353,1.1357142857142857,2.3000000000000007,0.7100000000000006,2,2022-01-30 11:40:31,1.0616516911093163,0.052749613957981056,2,2022-01-30 12:38:49,hair_rcsave cap,13.6,27.0,30.0,0.052749613957981056,0.10098208317555687,0.5223660702886878,-37.179700000000004
16233,2022-01-29 12:51:16,2022-01-30 17:10:42,11.0,17.222,12.89,13.9,0.8533747090768037,1.2389928057553958,6.222000000000001,4.499800000000001,0,2022-01-29 10:49:37,1.3704235690323407,0.5170488599555371,0,2022-01-29 11:51:12,hair_brwn stylish,11.0,16.5,18.457,0.5170488599555371,0.9250250042768035,0.5589566309721244,-32.6799
585,2022-01-31 04:18:43,2022-02-10 11:03:04,18.5,17.99,15.8,14.7,1.1708860759493671,1.2238095238095237,-0.5100000000000016,-2.3090000000000015,3,2022-01-30 18:02:13,1.2863391867280995,0.11545311077873244,4,2022-01-30 21:16:35,clothing_brwn tctl vest,18.5,21.75,25.0,0.11545311077873244,0.19692558422588133,0.5862778634507094,-34.98890000000001
11027,2022-02-07 07:43:11,2022-02-09 16:40:09,23.021,28.9,16.1,13.69,1.4298757763975154,2.111029948867787,5.878999999999998,2.9889999999999977,15,2022-02-06 16:45:05,2.0060772830132247,0.5762015066157093,16,2022-02-06 17:52:44,hair_grn stylish,14.5,16.66,16.999000000000002,0.5762015066157093,0.9550556408821411,0.6033172120563556,-31.99990000000001
14247,2022-01-29 13:47:58,2022-02-03 00:28:56,15.0,19.95,12.89,15.0,1.1636927851047323,1.3299999999999998,4.949999999999999,2.954999999999999,0,2022-01-29 10:49:37,1.2915164855806838,0.12782370047595148,0,2022-01-29 11:51:12,mouth_infctd,15.0,18.0,18.5,0.12782370047595148,0.1865647696505782,0.6851438281480243,-29.044900000000013
13581,2022-02-08 10:01:11,2022-02-12 07:21:12,17.0,18.99,14.39,14.9,1.18137595552467,1.2744966442953019,1.9899999999999984,0.09099999999999842,17,2022-02-08 00:11:22,1.4518429570160951,0.2704670014914252,17,2022-02-07 15:54:20,hair_blck hairclip,17.0,17.7,17.777,0.2704670014914252,0.3246326006960456,0.8331479984188779,-28.953900000000015
2191,2022-01-31 14:43:45,2022-02-06 09:42:33,21.0,17.9,18.0,13.95,1.1666666666666667,1.2831541218637992,-3.1000000000000014,-4.8900000000000015,4,2022-01-31 10:04:05,1.3808803312494644,0.21421366458279767,5,2022-01-31 10:59:43,jewelry_iced g-link,16.49,17.95,20.0,0.21421366458279767,0.25488152456141827,0.8404440649490036,-33.84390000000002
11000,2022-01-30 01:57:35,2022-02-10 14:09:45,12.2,17.89,11.6,14.299000000000001,1.0517241379310345,1.2511364431079095,5.690000000000001,3.901000000000001,1,2022-01-29 18:55:03,1.149371821967095,0.0976476840360605,1,2022-01-29 19:52:48,facial feature_eko tat,12.2,21.0,24.88,0.0976476840360605,0.10881953149036426,0.8973360085152269,-29.94290000000002
9110,2022-02-02 11:09:19,2022-02-03 02:43:25,14.74,16.0,16.9,14.5,0.8721893491124261,1.103448275862069,1.2599999999999998,-0.3400000000000003,9,2022-02-02 08:36:22,1.1173390689885374,0.24514971987611134,10,2022-02-02 09:39:08,jewelry_g-pdlck,14.74,16.48,19.99,0.24514971987611134,0.24374448867446158,1.0057651814377084,-30.28290000000002
226,2022-02-09 19:55:04,2022-02-11 11:55:45,18.0,22.0,14.0,14.5,1.2857142857142858,1.5172413793103448,4.0,1.7999999999999998,19,2022-02-09 10:44:10,1.6013169269282748,0.31560264121398895,20,2022-02-09 11:42:03,hair_meduza,18.0,19.0,24.9,0.31560264121398895,0.293617512924258,1.0748767608266006,-28.48290000000002
3936,2022-01-30 12:34:22,2022-02-07 12:10:05,12.387,16.489,13.0,16.0,0.9528461538461539,1.0305625,4.102,2.4531,2,2022-01-30 11:40:31,1.11779059648622,0.16494444264006614,1,2022-01-29 19:52:48,hair_grn hacker,12.387,16.49,17.3,0.16494444264006614,0.1497224912674002,1.1016677671057447,-26.02980000000002
1860,2022-02-03 20:58:23,2022-02-12 17:20:51,14.7,16.5,15.0,15.95,0.98,1.0344827586206897,1.8000000000000007,0.15000000000000058,13,2022-02-03 19:18:08,1.1187776540745822,0.1387776540745822,14,2022-02-03 20:15:54,hair_rd hairclip,14.7,21.68,23.0,0.1387776540745822,0.12446657196470966,1.1149793224314895,-25.879800000000017
13414,2022-02-01 19:22:44,2022-02-03 19:28:21,22.0,28.0,17.9999,15.25,1.222229012383402,1.8360655737704918,6.0,3.1999999999999997,8,2022-02-01 15:51:48,2.3237270132179644,1.1014980008345623,9,2022-02-01 16:56:59,hair_blnd ponytail,22.0,22.99,24.0,1.1014980008345623,0.9291288315534924,1.1855169739947373,-22.679800000000018
14556,2022-01-30 15:16:31,2022-02-05 18:14:37,16.95,20.0,13.48,13.8,1.2574183976261126,1.4492753623188406,3.0500000000000007,1.0500000000000007,2,2022-01-30 11:40:31,1.5451621854398925,0.28774378781377985,2,2022-01-30 12:38:49,hair_blnd hairclip,16.95,18.88,21.0,0.28774378781377985,0.23153890246535347,1.2427448897354805,-21.629800000000017
18575,2022-01-30 18:16:17,2022-02-01 09:19:45,15.0,19.1,14.0,16.55,1.0714285714285714,1.1540785498489425,4.100000000000001,2.1900000000000013,3,2022-01-30 18:02:13,1.236846252364483,0.16541768093591158,2,2022-01-30 12:38:49,hair_rtfkt tech cap,15.0,22.0,24.0,0.16541768093591158,0.12768051838517389,1.2955592836559136,-19.439800000000016
10845,2022-01-31 09:21:30,2022-02-01 12:45:51,18.995,24.9,16.89,16.99,1.1246299585553583,1.4655679811653914,5.904999999999998,3.4149999999999974,3,2022-01-30 18:02:13,1.4428326667483917,0.3182027081930334,4,2022-01-30 21:16:35,hair_pnk pigtails,18.995,21.0,22.5,0.3182027081930334,0.24101117312629505,1.3202819772438033,-16.02480000000002
8663,2022-01-31 06:12:02,2022-02-15 01:28:16,18.88,20.0,16.96,15.25,1.1132075471698113,1.3114754098360655,1.120000000000001,-0.879999999999999,3,2022-01-30 18:02:13,1.3998315102205425,0.28662396305073123,4,2022-01-30 21:16:35,clothing_grn tech jckt,18.88,22.0,29.0,0.28662396305073123,0.2026713890029262,1.4142300226036983,-16.90480000000002
7076,2022-01-29 11:58:30,2022-02-03 17:40:43,13.0,15.999,12.9,15.0,1.0077519379844961,1.0666,2.9990000000000006,1.3991000000000005,0,2022-01-29 10:49:37,1.1752325362855869,0.16748059830109074,0,2022-01-29 11:51:12,clothing_bone pfa jckt,13.0,20.0,20.0,0.16748059830109074,0.11812769656342684,1.4177928053575872,-15.505700000000019
7011,2022-02-10 15:59:46,2022-02-11 01:23:48,12.0,14.19,14.25,14.19,0.8421052631578947,1.0,2.1899999999999995,0.7709999999999995,20,2022-02-09 23:52:31,1.0686985976832697,0.226593334525375,21,2022-02-10 00:49:09,hair_rd hairclip,12.0,16.0,20.5,0.226593334525375,0.15253793438481494,1.4854884159748543,-14.73470000000002
