token_id,event,price,time_ago,current_time_est
7037,Minted,,7 months ago,2022-03-11 18:31:31
5885,Transfer,,2 months ago,2022-03-11 18:31:42
5885,Sale,2.45,2 months ago,2022-03-11 18:31:42
5885,Transfer,,2 months ago,2022-03-11 18:31:42
5885,Sale,2.35,2 months ago,2022-03-11 18:31:42
5885,Transfer,,7 months ago,2022-03-11 18:31:42
5885,Sale,0.29,7 months ago,2022-03-11 18:31:42
5885,Transfer,,7 months ago,2022-03-11 18:31:42
5885,Sale,0.14,7 months ago,2022-03-11 18:31:42
5885,Minted,,7 months ago,2022-03-11 18:31:42
4496,Transfer,,18 days ago,2022-03-11 18:31:53
4496,List,3.9,19 days ago,2022-03-11 18:31:53
4496,List,3.75,a month ago,2022-03-11 18:31:53
4496,List,3.75,a month ago,2022-03-11 18:31:53
4496,List,3.69,a month ago,2022-03-11 18:31:53
4496,List,3.75,a month ago,2022-03-11 18:31:53
4496,Transfer,,2 months ago,2022-03-11 18:31:53
4496,Sale,2,2 months ago,2022-03-11 18:31:53
4496,List,2.7,3 months ago,2022-03-11 18:31:54
4496,List,2.5,3 months ago,2022-03-11 18:31:54
4496,List,2.7,3 months ago,2022-03-11 18:31:54
4496,List,2.9,3 months ago,2022-03-11 18:31:54
4496,List,3,3 months ago,2022-03-11 18:31:54
4496,List,3.1,3 months ago,2022-03-11 18:31:54
4496,List,3,3 months ago,2022-03-11 18:31:54
4496,Transfer,,3 months ago,2022-03-11 18:31:54
6437,Transfer,,2 months ago,2022-03-11 18:32:04
6437,Sale,9,2 months ago,2022-03-11 18:32:04
6437,Transfer,,2 months ago,2022-03-11 18:32:04
6437,Transfer,,3 months ago,2022-03-11 18:32:04
6437,Transfer,,7 months ago,2022-03-11 18:32:04
6437,Transfer,,7 months ago,2022-03-11 18:32:04
6437,Minted,,7 months ago,2022-03-11 18:32:04
2002,Transfer,,2 months ago,2022-03-11 18:32:15
2002,Transfer,,2 months ago,2022-03-11 18:32:15
2002,Transfer,,2 months ago,2022-03-11 18:32:15
2002,Sale,8.5,2 months ago,2022-03-11 18:32:15
2002,Transfer,,2 months ago,2022-03-11 18:32:15
2002,Transfer,,3 months ago,2022-03-11 18:32:15
2002,Transfer,,6 months ago,2022-03-11 18:32:15
2002,Transfer,,6 months ago,2022-03-11 18:32:15
2002,Sale,2.1,6 months ago,2022-03-11 18:32:15
2002,Transfer,,6 months ago,2022-03-11 18:32:15
2002,Sale,0.7,6 months ago,2022-03-11 18:32:15
2002,Transfer,,6 months ago,2022-03-11 18:32:15
2002,Minted,,7 months ago,2022-03-11 18:32:15
8361,Transfer,,15 days ago,2022-03-11 18:32:26
8361,Transfer,,2 months ago,2022-03-11 18:32:26
8361,Sale,2.5,2 months ago,2022-03-11 18:32:26
8361,Transfer,,3 months ago,2022-03-11 18:32:26
8361,Sale,1.26,3 months ago,2022-03-11 18:32:26
8361,Transfer,,6 months ago,2022-03-11 18:32:26
8361,Sale,1.75,6 months ago,2022-03-11 18:32:26
8361,Transfer,,6 months ago,2022-03-11 18:32:26
8361,Sale,1,6 months ago,2022-03-11 18:32:26
8361,Minted,,7 months ago,2022-03-11 18:32:26
9198,Transfer,,2 months ago,2022-03-11 18:32:36
9198,Sale,2.399,2 months ago,2022-03-11 18:32:36
9198,Transfer,,7 months ago,2022-03-11 18:32:36
9198,Sale,0.29,7 months ago,2022-03-11 18:32:36
9198,Transfer,,7 months ago,2022-03-11 18:32:36
9198,Sale,0.19,7 months ago,2022-03-11 18:32:36
9198,Minted,,7 months ago,2022-03-11 18:32:37
4193,Transfer,,2 months ago,2022-03-11 18:32:46
4193,Sale,3.5,2 months ago,2022-03-11 18:32:46
4193,Minted,,7 months ago,2022-03-11 18:32:46
6573,Transfer,,2 months ago,2022-03-11 18:32:57
6573,Sale,2.399,2 months ago,2022-03-11 18:32:57
6573,Transfer,,3 months ago,2022-03-11 18:32:57
6573,Transfer,,4 months ago,2022-03-11 18:32:57
6573,Sale,1.95,4 months ago,2022-03-11 18:32:57
6573,Transfer,,7 months ago,2022-03-11 18:32:57
6573,Sale,0.49,7 months ago,2022-03-11 18:32:57
6573,Minted,,7 months ago,2022-03-11 18:32:57
1440,Sale,7,2 months ago,2022-03-11 18:33:08
1440,Transfer,,2 months ago,2022-03-11 18:33:08
1440,Transfer,,6 months ago,2022-03-11 18:33:08
1440,Sale,1.1,6 months ago,2022-03-11 18:33:08
1440,Transfer,,7 months ago,2022-03-11 18:33:08
1440,Transfer,,7 months ago,2022-03-11 18:33:08
1440,Minted,,7 months ago,2022-03-11 18:33:08
1282,Transfer,,2 months ago,2022-03-11 18:33:18
1282,Sale,2.7,2 months ago,2022-03-11 18:33:18
1282,Transfer,,5 months ago,2022-03-11 18:33:18
1282,Sale,1.25,5 months ago,2022-03-11 18:33:18
1282,Transfer,,7 months ago,2022-03-11 18:33:18
1282,Sale,0.15,7 months ago,2022-03-11 18:33:18
1282,Minted,,7 months ago,2022-03-11 18:33:18
7492,Sale,2.61,2 months ago,2022-03-11 18:33:29
7492,Transfer,,2 months ago,2022-03-11 18:33:30
7492,Transfer,,7 months ago,2022-03-11 18:33:30
7492,Sale,0.18,7 months ago,2022-03-11 18:33:30
7492,Minted,,7 months ago,2022-03-11 18:33:30
2113,Transfer,,2 months ago,2022-03-11 18:33:39
2113,Sale,2.61,2 months ago,2022-03-11 18:33:39
2113,Transfer,,6 months ago,2022-03-11 18:33:39
2113,Sale,1.3,6 months ago,2022-03-11 18:33:40
2113,Transfer,,7 months ago,2022-03-11 18:33:40
2113,Sale,0.49,7 months ago,2022-03-11 18:33:40
2113,Transfer,,7 months ago,2022-03-11 18:33:40
2113,Sale,0.045,7 months ago,2022-03-11 18:33:40
2113,Minted,,7 months ago,2022-03-11 18:33:40
1410,Transfer,,2 months ago,2022-03-11 18:33:50
1410,Sale,3,2 months ago,2022-03-11 18:33:50
1410,Transfer,,3 months ago,2022-03-11 18:33:50
1410,Sale,3.7,3 months ago,2022-03-11 18:33:50
1410,Transfer,,6 months ago,2022-03-11 18:33:50
1410,Sale,1.0143,6 months ago,2022-03-11 18:33:50
1410,Minted,,7 months ago,2022-03-11 18:33:50
8177,Transfer,,2 months ago,2022-03-11 18:34:05
8177,Sale,4,2 months ago,2022-03-11 18:34:05
8177,List,4,2 months ago,2022-03-11 18:34:05
8177,List,4.3,2 months ago,2022-03-11 18:34:05
8177,List,4.5,2 months ago,2022-03-11 18:34:05
8177,List,4,2 months ago,2022-03-11 18:34:05
8177,List,3.5,2 months ago,2022-03-11 18:34:05
8177,List,3.8,3 months ago,2022-03-11 18:34:05
8177,List,5.5,3 months ago,2022-03-11 18:34:05
8177,List,3.75,3 months ago,2022-03-11 18:34:05
8177,List,4.5,3 months ago,2022-03-11 18:34:05
8177,List,4.75,3 months ago,2022-03-11 18:34:05
8177,List,4.5,3 months ago,2022-03-11 18:34:05
8177,List,4.5,3 months ago,2022-03-11 18:34:05
8177,List,5,3 months ago,2022-03-11 18:34:05
8177,List,5.5,3 months ago,2022-03-11 18:34:05
9372,Transfer,,2 months ago,2022-03-11 18:34:15
9372,Sale,4,2 months ago,2022-03-11 18:34:15
9372,Transfer,,6 months ago,2022-03-11 18:34:15
9372,Sale,1.55,6 months ago,2022-03-11 18:34:15
9372,Transfer,,7 months ago,2022-03-11 18:34:15
9372,Transfer,,7 months ago,2022-03-11 18:34:15
9372,Minted,,7 months ago,2022-03-11 18:34:15
2044,Transfer,,2 months ago,2022-03-11 18:34:31
2044,Sale,2.8,2 months ago,2022-03-11 18:34:31
2044,Transfer,,6 months ago,2022-03-11 18:34:31
2044,Sale,1.5,6 months ago,2022-03-11 18:34:31
2044,Minted,,7 months ago,2022-03-11 18:34:31
319,Transfer,,2 months ago,2022-03-11 18:34:41
319,Sale,3.78,2 months ago,2022-03-11 18:34:41
319,Transfer,,3 months ago,2022-03-11 18:34:41
319,Sale,1.55,3 months ago,2022-03-11 18:34:41
319,Transfer,,3 months ago,2022-03-11 18:34:41
319,Minted,,7 months ago,2022-03-11 18:34:41
7950,Transfer,,a month ago,2022-03-11 18:34:52
7950,Transfer,,a month ago,2022-03-11 18:34:52
7950,Transfer,,a month ago,2022-03-11 18:34:52
7950,Sale,10,2 months ago,2022-03-11 18:34:52
7950,Transfer,,2 months ago,2022-03-11 18:34:52
7950,Minted,,7 months ago,2022-03-11 18:34:52
5981,Transfer,,2 months ago,2022-03-11 18:35:02
5981,Sale,6.666,2 months ago,2022-03-11 18:35:02
5981,Minted,,7 months ago,2022-03-11 18:35:02
4536,Transfer,,a month ago,2022-03-11 18:35:12
4536,Transfer,,2 months ago,2022-03-11 18:35:12
4536,Sale,11,2 months ago,2022-03-11 18:35:12
4536,Minted,,7 months ago,2022-03-11 18:35:12
9638,Transfer,,2 months ago,2022-03-11 18:35:22
9638,Sale,3.2,2 months ago,2022-03-11 18:35:22
9638,Transfer,,2 months ago,2022-03-11 18:35:22
9638,Transfer,,2 months ago,2022-03-11 18:35:22
9638,Transfer,,4 months ago,2022-03-11 18:35:22
9638,Sale,1,4 months ago,2022-03-11 18:35:22
9638,Minted,,7 months ago,2022-03-11 18:35:22
5139,Transfer,,2 months ago,2022-03-11 18:35:32
5139,Transfer,,2 months ago,2022-03-11 18:35:32
5139,Sale,15,2 months ago,2022-03-11 18:35:32
5139,Minted,,7 months ago,2022-03-11 18:35:32
8708,Transfer,,2 months ago,2022-03-11 18:35:43
8708,Sale,3.2992,2 months ago,2022-03-11 18:35:43
8708,Transfer,,7 months ago,2022-03-11 18:35:43
8708,Sale,1,7 months ago,2022-03-11 18:35:43
8708,Sale,0.25,7 months ago,2022-03-11 18:35:43
8708,Transfer,,7 months ago,2022-03-11 18:35:43
8708,Minted,,7 months ago,2022-03-11 18:35:43
9069,Transfer,,3 months ago,2022-03-11 18:35:54
9069,Sale,6,3 months ago,2022-03-11 18:35:54
9069,Transfer,,6 months ago,2022-03-11 18:35:54
9069,Sale,3,6 months ago,2022-03-11 18:35:54
9069,Transfer,,7 months ago,2022-03-11 18:35:54
9069,Sale,0.15,7 months ago,2022-03-11 18:35:54
9069,Minted,,7 months ago,2022-03-11 18:35:54
2296,Sale,3,3 months ago,2022-03-11 18:36:04
2296,Transfer,,3 months ago,2022-03-11 18:36:04
2296,Minted,,7 months ago,2022-03-11 18:36:04
8360,Transfer,,3 months ago,2022-03-11 18:36:14
8360,Sale,2.819,3 months ago,2022-03-11 18:36:14
8360,Transfer,,7 months ago,2022-03-11 18:36:14
8360,Sale,0.3,7 months ago,2022-03-11 18:36:14
8360,Minted,,7 months ago,2022-03-11 18:36:14
4982,Transfer,,3 months ago,2022-03-11 18:36:24
4982,Sale,2.819,3 months ago,2022-03-11 18:36:24
4982,Sale,0.2,7 months ago,2022-03-11 18:36:24
4982,Transfer,,7 months ago,2022-03-11 18:36:24
4982,Minted,,7 months ago,2022-03-11 18:36:24
4840,Transfer,,3 months ago,2022-03-11 18:36:40
4840,Transfer,,3 months ago,2022-03-11 18:36:40
4840,Sale,3.5,3 months ago,2022-03-11 18:36:40
4840,Sale,0.9,6 months ago,2022-03-11 18:36:40
4840,Transfer,,6 months ago,2022-03-11 18:36:40
4840,Transfer,,6 months ago,2022-03-11 18:36:40
4840,Sale,0.638,6 months ago,2022-03-11 18:36:40
4840,Minted,,7 months ago,2022-03-11 18:36:40
588,Transfer,,3 months ago,2022-03-11 18:36:50
588,Sale,3.5,3 months ago,2022-03-11 18:36:50
588,Transfer,,3 months ago,2022-03-11 18:36:50
588,Sale,2.5,3 months ago,2022-03-11 18:36:50
588,Minted,,7 months ago,2022-03-11 18:36:50
6460,Transfer,,2 months ago,2022-03-11 18:37:01
6460,Sale,12,3 months ago,2022-03-11 18:37:01
6460,Transfer,,3 months ago,2022-03-11 18:37:01
6460,Sale,7.5,6 months ago,2022-03-11 18:37:01
6460,Transfer,,6 months ago,2022-03-11 18:37:01
6460,Minted,,7 months ago,2022-03-11 18:37:01
2084,Transfer,,3 months ago,2022-03-11 18:37:11
2084,Sale,3.5,3 months ago,2022-03-11 18:37:11
2084,Sale,1.244,3 months ago,2022-03-11 18:37:11
2084,Transfer,,3 months ago,2022-03-11 18:37:11
2084,Sale,1.0303,3 months ago,2022-03-11 18:37:11
2084,Transfer,,3 months ago,2022-03-11 18:37:11
2084,Transfer,,4 months ago,2022-03-11 18:37:11
2084,Sale,1.5,4 months ago,2022-03-11 18:37:11
2084,Transfer,,6 months ago,2022-03-11 18:37:11
2084,Sale,0.5,6 months ago,2022-03-11 18:37:11
2084,Minted,,7 months ago,2022-03-11 18:37:11
1421,Sale,3,3 months ago,2022-03-11 18:37:22
1421,Transfer,,3 months ago,2022-03-11 18:37:22
1421,Transfer,,3 months ago,2022-03-11 18:37:22
1421,Sale,2.2,3 months ago,2022-03-11 18:37:22
1421,Transfer,,3 months ago,2022-03-11 18:37:22
1421,Sale,2.49,3 months ago,2022-03-11 18:37:22
1421,Transfer,,5 months ago,2022-03-11 18:37:22
1421,Sale,1.05,5 months ago,2022-03-11 18:37:22
1421,Transfer,,6 months ago,2022-03-11 18:37:22
1421,Sale,1.57,6 months ago,2022-03-11 18:37:22
1421,Transfer,,6 months ago,2022-03-11 18:37:22
1421,Sale,1.175,6 months ago,2022-03-11 18:37:22
1421,Sale,0.8,7 months ago,2022-03-11 18:37:22
1421,Transfer,,7 months ago,2022-03-11 18:37:22
1421,Minted,,7 months ago,2022-03-11 18:37:22
2184,Transfer,,3 months ago,2022-03-11 18:37:32
2184,Sale,5,3 months ago,2022-03-11 18:37:32
2184,Transfer,,3 months ago,2022-03-11 18:37:32
2184,Sale,2.75,3 months ago,2022-03-11 18:37:32
2184,Transfer,,6 months ago,2022-03-11 18:37:32
2184,Sale,1.4,6 months ago,2022-03-11 18:37:32
2184,Minted,,7 months ago,2022-03-11 18:37:32
9011,Transfer,,3 months ago,2022-03-11 18:37:42
9011,Sale,4,3 months ago,2022-03-11 18:37:42
9011,Transfer,,6 months ago,2022-03-11 18:37:42
9011,Transfer,,6 months ago,2022-03-11 18:37:42
9011,Transfer,,6 months ago,2022-03-11 18:37:42
9011,Sale,0.98,6 months ago,2022-03-11 18:37:42
9011,Transfer,,7 months ago,2022-03-11 18:37:42
9011,Sale,0.975,7 months ago,2022-03-11 18:37:42
9011,Minted,,7 months ago,2022-03-11 18:37:42
167,Sale,3.25,3 months ago,2022-03-11 18:37:53
167,Transfer,,3 months ago,2022-03-11 18:37:53
167,Transfer,,6 months ago,2022-03-11 18:37:53
167,Sale,0.97,6 months ago,2022-03-11 18:37:53
167,Sale,0.165,7 months ago,2022-03-11 18:37:53
167,Transfer,,7 months ago,2022-03-11 18:37:53
167,Minted,,7 months ago,2022-03-11 18:37:53
7131,Transfer,,2 months ago,2022-03-11 18:38:04
7131,Sale,3.8,3 months ago,2022-03-11 18:38:04
7131,Transfer,,3 months ago,2022-03-11 18:38:04
7131,Transfer,,3 months ago,2022-03-11 18:38:04
7131,Sale,2,3 months ago,2022-03-11 18:38:04
7131,Minted,,7 months ago,2022-03-11 18:38:04
8410,Transfer,,3 months ago,2022-03-11 18:38:14
8410,Sale,2.7,3 months ago,2022-03-11 18:38:14
8410,Minted,,7 months ago,2022-03-11 18:38:14
4652,Transfer,,3 months ago,2022-03-11 18:38:24
4652,Sale,2.6991,3 months ago,2022-03-11 18:38:24
4652,Sale,0.45,7 months ago,2022-03-11 18:38:24
4652,Transfer,,7 months ago,2022-03-11 18:38:24
4652,Transfer,,7 months ago,2022-03-11 18:38:24
4652,Sale,0.31,7 months ago,2022-03-11 18:38:25
4652,Transfer,,7 months ago,2022-03-11 18:38:25
4652,Sale,0.25,7 months ago,2022-03-11 18:38:25
4652,Minted,,7 months ago,2022-03-11 18:38:25
8478,Transfer,,15 days ago,2022-03-11 18:38:34
8478,Transfer,,19 days ago,2022-03-11 18:38:34
8478,Transfer,,3 months ago,2022-03-11 18:38:34
8478,Sale,4,3 months ago,2022-03-11 18:38:34
8478,Transfer,,3 months ago,2022-03-11 18:38:34
8478,Sale,1.2125,3 months ago,2022-03-11 18:38:34
8478,Transfer,,7 months ago,2022-03-11 18:38:34
8478,Sale,0.35,7 months ago,2022-03-11 18:38:34
8478,Minted,,7 months ago,2022-03-11 18:38:34
1459,Transfer,,2 months ago,2022-03-11 18:38:45
1459,Transfer,,3 months ago,2022-03-11 18:38:45
1459,Sale,20,3 months ago,2022-03-11 18:38:45
1459,Minted,,7 months ago,2022-03-11 18:38:45
2395,Transfer,,2 months ago,2022-03-11 18:38:55
2395,Sale,3,3 months ago,2022-03-11 18:38:55
2395,Transfer,,3 months ago,2022-03-11 18:38:55
2395,Sale,0.75,5 months ago,2022-03-11 18:38:55
2395,Transfer,,5 months ago,2022-03-11 18:38:55
2395,Transfer,,5 months ago,2022-03-11 18:38:55
2395,Sale,1.33,5 months ago,2022-03-11 18:38:55
2395,Minted,,7 months ago,2022-03-11 18:38:55
4614,Transfer,,14 days ago,2022-03-11 18:39:05
4614,Transfer,,14 days ago,2022-03-11 18:39:05
4614,List,5.35,a month ago,2022-03-11 18:39:05
4614,List,5.55,2 months ago,2022-03-11 18:39:05
4614,List,4.321,2 months ago,2022-03-11 18:39:05
4614,List,4.321,2 months ago,2022-03-11 18:39:05
4614,List,4.69,2 months ago,2022-03-11 18:39:05
4614,List,4.79,2 months ago,2022-03-11 18:39:05
4614,List,4.89,2 months ago,2022-03-11 18:39:05
4614,List,4.99,2 months ago,2022-03-11 18:39:05
4614,List,5.39,2 months ago,2022-03-11 18:39:05
4614,List,5.49,2 months ago,2022-03-11 18:39:05
4614,List,5.79,2 months ago,2022-03-11 18:39:05
4614,List,4.39,3 months ago,2022-03-11 18:39:05
4614,List,4.29,3 months ago,2022-03-11 18:39:05
4614,List,4.34,3 months ago,2022-03-11 18:39:05
3296,Transfer,,2 months ago,2022-03-11 18:39:16
3296,Sale,2.4,3 months ago,2022-03-11 18:39:16
3296,Transfer,,3 months ago,2022-03-11 18:39:16
3296,List,2.623,3 months ago,2022-03-11 18:39:16
3296,List,2.723,3 months ago,2022-03-11 18:39:16
3296,List,2.923,3 months ago,2022-03-11 18:39:16
3296,List,3.2323,3 months ago,2022-03-11 18:39:16
3296,List,11.5,3 months ago,2022-03-11 18:39:16
3296,Transfer,,3 months ago,2022-03-11 18:39:16
3296,Sale,1.385,3 months ago,2022-03-11 18:39:16
3296,List,1.385,3 months ago,2022-03-11 18:39:16
3296,List,1.4,3 months ago,2022-03-11 18:39:16
3296,Sale,1.175,3 months ago,2022-03-11 18:39:16
3296,Transfer,,3 months ago,2022-03-11 18:39:16
3296,List,1.3,3 months ago,2022-03-11 18:39:16
3296,List,1.42,3 months ago,2022-03-11 18:39:16
9487,Transfer,,2 months ago,2022-03-11 18:39:26
9487,Sale,2.2,3 months ago,2022-03-11 18:39:26
9487,Transfer,,3 months ago,2022-03-11 18:39:26
9487,List,2.45,3 months ago,2022-03-11 18:39:26
9487,List,2.45,3 months ago,2022-03-11 18:39:26
9487,List,1.85,3 months ago,2022-03-11 18:39:26
9487,List,1.75,3 months ago,2022-03-11 18:39:26
9487,List,1.45,3 months ago,2022-03-11 18:39:26
9487,List,1.2,3 months ago,2022-03-11 18:39:26
9487,List,1.2,4 months ago,2022-03-11 18:39:26
9487,List,0.95,4 months ago,2022-03-11 18:39:26
9487,List,0.95,4 months ago,2022-03-11 18:39:26
9487,List,1.25,4 months ago,2022-03-11 18:39:26
9487,List,2.5,5 months ago,2022-03-11 18:39:26
9487,Sale,1.19,5 months ago,2022-03-11 18:39:26
9487,Transfer,,5 months ago,2022-03-11 18:39:26
7460,Transfer,,2 months ago,2022-03-11 18:39:37
7460,Sale,2.8,3 months ago,2022-03-11 18:39:37
7460,Transfer,,3 months ago,2022-03-11 18:39:37
7460,Transfer,,3 months ago,2022-03-11 18:39:37
7460,Sale,2.4,3 months ago,2022-03-11 18:39:37
7460,Transfer,,7 months ago,2022-03-11 18:39:37
7460,Minted,,7 months ago,2022-03-11 18:39:37
4077,Transfer,,2 months ago,2022-03-11 18:39:48
4077,Sale,2.3,3 months ago,2022-03-11 18:39:48
4077,Transfer,,3 months ago,2022-03-11 18:39:48
4077,Minted,,7 months ago,2022-03-11 18:39:48
434,Transfer,,3 months ago,2022-03-11 18:39:58
434,Sale,2.5,3 months ago,2022-03-11 18:39:58
434,Transfer,,3 months ago,2022-03-11 18:39:58
434,Sale,0.08,7 months ago,2022-03-11 18:39:58
434,Transfer,,7 months ago,2022-03-11 18:39:58
434,Minted,,7 months ago,2022-03-11 18:39:58
4364,Transfer,,3 months ago,2022-03-11 18:40:08
4364,Transfer,,3 months ago,2022-03-11 18:40:08
4364,Sale,2.3,3 months ago,2022-03-11 18:40:08
4364,Transfer,,6 months ago,2022-03-11 18:40:08
4364,Minted,,7 months ago,2022-03-11 18:40:08
6483,Transfer,,2 months ago,2022-03-11 18:40:19
6483,Transfer,,3 months ago,2022-03-11 18:40:19
6483,Sale,2.2,3 months ago,2022-03-11 18:40:19
6483,Transfer,,6 months ago,2022-03-11 18:40:19
6483,Transfer,,6 months ago,2022-03-11 18:40:19
6483,Sale,1.72,6 months ago,2022-03-11 18:40:19
6483,Transfer,,6 months ago,2022-03-11 18:40:19
6483,Transfer,,6 months ago,2022-03-11 18:40:19
6483,Sale,1.2,6 months ago,2022-03-11 18:40:19
6483,Transfer,,7 months ago,2022-03-11 18:40:19
6483,Sale,0.78,7 months ago,2022-03-11 18:40:19
6483,Minted,,7 months ago,2022-03-11 18:40:19
5207,Transfer,,6 days ago,2022-03-11 18:40:34
5207,Transfer,,3 months ago,2022-03-11 18:40:34
5207,Sale,2.26,3 months ago,2022-03-11 18:40:34
5207,Transfer,,5 months ago,2022-03-11 18:40:34
5207,Minted,,7 months ago,2022-03-11 18:40:34
8868,Transfer,,3 months ago,2022-03-11 18:40:46
8868,Transfer,,3 months ago,2022-03-11 18:40:46
8868,Sale,1.9,3 months ago,2022-03-11 18:40:46
8868,Transfer,,4 months ago,2022-03-11 18:40:46
8868,Sale,1.2,4 months ago,2022-03-11 18:40:46
8868,Transfer,,7 months ago,2022-03-11 18:40:46
8868,Sale,0.225,7 months ago,2022-03-11 18:40:46
8868,Minted,,7 months ago,2022-03-11 18:40:46
186,Transfer,,3 months ago,2022-03-11 18:40:56
186,Transfer,,3 months ago,2022-03-11 18:40:56
186,Transfer,,3 months ago,2022-03-11 18:40:56
186,Sale,5,3 months ago,2022-03-11 18:40:56
186,Minted,,7 months ago,2022-03-11 18:40:56
2693,Transfer,,3 months ago,2022-03-11 18:41:06
2693,Sale,5,3 months ago,2022-03-11 18:41:06
2693,Sale,0.65,7 months ago,2022-03-11 18:41:06
2693,Transfer,,7 months ago,2022-03-11 18:41:06
2693,Minted,,7 months ago,2022-03-11 18:41:06
3744,Transfer,,3 months ago,2022-03-11 18:41:17
3744,Sale,1.5,3 months ago,2022-03-11 18:41:17
3744,Transfer,,4 months ago,2022-03-11 18:41:17
3744,Sale,1,4 months ago,2022-03-11 18:41:17
3744,Sale,0.59,7 months ago,2022-03-11 18:41:17
3744,Transfer,,7 months ago,2022-03-11 18:41:17
3744,Sale,0.18,7 months ago,2022-03-11 18:41:17
3744,Transfer,,7 months ago,2022-03-11 18:41:17
3744,Minted,,7 months ago,2022-03-11 18:41:17
7364,Transfer,,19 days ago,2022-03-11 18:41:28
7364,Transfer,,3 months ago,2022-03-11 18:41:28
7364,Sale,10.1,3 months ago,2022-03-11 18:41:28
7364,Transfer,,7 months ago,2022-03-11 18:41:28
7364,Minted,,7 months ago,2022-03-11 18:41:28
9699,Transfer,,3 months ago,2022-03-11 18:41:38
9699,Sale,3,3 months ago,2022-03-11 18:41:38
9699,Sale,1.5165,6 months ago,2022-03-11 18:41:38
9699,Transfer,,6 months ago,2022-03-11 18:41:38
9699,Transfer,,6 months ago,2022-03-11 18:41:38
9699,Sale,0.79,6 months ago,2022-03-11 18:41:38
9699,Transfer,,7 months ago,2022-03-11 18:41:38
9699,Transfer,,7 months ago,2022-03-11 18:41:38
9699,Minted,,7 months ago,2022-03-11 18:41:38
2623,Transfer,,15 days ago,2022-03-11 18:41:48
2623,Transfer,,3 months ago,2022-03-11 18:41:48
2623,Transfer,,3 months ago,2022-03-11 18:41:48
2623,Sale,15,3 months ago,2022-03-11 18:41:48
2623,Minted,,7 months ago,2022-03-11 18:41:48
5840,Transfer,,3 months ago,2022-03-11 18:41:58
5840,Sale,2,3 months ago,2022-03-11 18:41:58
5840,Transfer,,7 months ago,2022-03-11 18:41:58
5840,Minted,,7 months ago,2022-03-11 18:41:58
4944,Transfer,,3 months ago,2022-03-11 18:42:08
4944,Sale,1.82,3 months ago,2022-03-11 18:42:08
4944,Transfer,,6 months ago,2022-03-11 18:42:08
4944,Sale,2.5,6 months ago,2022-03-11 18:42:08
4944,Transfer,,6 months ago,2022-03-11 18:42:08
4944,Sale,0.89,6 months ago,2022-03-11 18:42:08
4944,Minted,,7 months ago,2022-03-11 18:42:08
8285,Transfer,,3 months ago,2022-03-11 18:42:18
8285,Sale,1.72,3 months ago,2022-03-11 18:42:18
8285,Transfer,,7 months ago,2022-03-11 18:42:18
8285,Sale,0.3378,7 months ago,2022-03-11 18:42:18
8285,Sale,0.55,7 months ago,2022-03-11 18:42:18
8285,Transfer,,7 months ago,2022-03-11 18:42:18
8285,Minted,,7 months ago,2022-03-11 18:42:18
8850,Transfer,,4 days ago,2022-03-11 18:42:28
8850,Transfer,,9 days ago,2022-03-11 18:42:28
8850,Transfer,,12 days ago,2022-03-11 18:42:28
8850,Transfer,,3 months ago,2022-03-11 18:42:28
8850,Transfer,,3 months ago,2022-03-11 18:42:28
8850,Transfer,,3 months ago,2022-03-11 18:42:28
8850,Sale,4,3 months ago,2022-03-11 18:42:28
8850,Minted,,7 months ago,2022-03-11 18:42:28
9213,Transfer,,11 days ago,2022-03-11 18:42:38
9213,Transfer,,11 days ago,2022-03-11 18:42:38
9213,Transfer,,3 months ago,2022-03-11 18:42:38
9213,Sale,5,3 months ago,2022-03-11 18:42:38
9213,Transfer,,6 months ago,2022-03-11 18:42:39
9213,Transfer,,6 months ago,2022-03-11 18:42:39
9213,Sale,1.8,6 months ago,2022-03-11 18:42:39
9213,Transfer,,7 months ago,2022-03-11 18:42:39
9213,Transfer,,7 months ago,2022-03-11 18:42:39
9213,Minted,,7 months ago,2022-03-11 18:42:39
5640,Sale,1.1,3 months ago,2022-03-11 18:42:49
5640,Transfer,,3 months ago,2022-03-11 18:42:49
5640,Transfer,,3 months ago,2022-03-11 18:42:49
5640,Sale,1.3,3 months ago,2022-03-11 18:42:49
5640,Transfer,,5 months ago,2022-03-11 18:42:49
5640,Sale,0.84,5 months ago,2022-03-11 18:42:49
5640,Transfer,,7 months ago,2022-03-11 18:42:49
5640,Sale,0.22,7 months ago,2022-03-11 18:42:49
5640,Transfer,,7 months ago,2022-03-11 18:42:49
5640,Minted,,7 months ago,2022-03-11 18:42:49
2616,Transfer,,a month ago,2022-03-11 18:43:00
2616,Transfer,,2 months ago,2022-03-11 18:43:00
2616,List,14,2 months ago,2022-03-11 18:43:00
2616,List,13,3 months ago,2022-03-11 18:43:00
2616,List,14,3 months ago,2022-03-11 18:43:00
2616,List,16,3 months ago,2022-03-11 18:43:00
2616,List,17,3 months ago,2022-03-11 18:43:00
2616,List,15,3 months ago,2022-03-11 18:43:00
2616,Transfer,,3 months ago,2022-03-11 18:43:00
2616,List,9.9,3 months ago,2022-03-11 18:43:00
2616,List,11.9,3 months ago,2022-03-11 18:43:00
2616,Transfer,,3 months ago,2022-03-11 18:43:00
2616,Transfer,,3 months ago,2022-03-11 18:43:00
2616,List,9.69,3 months ago,2022-03-11 18:43:00
2616,List,12.69,3 months ago,2022-03-11 18:43:00
