token_id,time_est,time_est_sell,price,price_sell,floor_price,floor_price_sell,price_ratio,price_ratio_sell,pnl,pnl_w_fees,model_file_idx,model_dt_est,price_ratio_pred,price_ratio_diff,holding_period_days,listed_file_idx,listed_dt_est,rarest_trait,rarest_trait_price_1,rarest_trait_price_2,rarest_trait_price_3,edge,required_edge,edge_ratio,cumul_pnl_w_fees,days_ago_buy,bucket,cumul_pnl_w_fees_bucket
1471,2022-02-20 10:30:12,2022-02-20 11:55:37,3.2689999999999997,4.349,4.18,4.17,0.7820574162679426,1.042925659472422,1.0800000000000005,0.6451000000000005,25,2022-02-20 08:08:59,1.1782818458840485,0.39622442961610593,0,9,2022-02-20 08:21:21,eyes_nerd glasses,2.5,2.55,2.6,0.39622442961610593,0.9465876626040713,0.4185818654408498,-187.34759999999991,18,"(0.284, 0.556]",0.6451000000000005
1545,2022-02-20 22:13:55,2022-02-21 00:58:23,6.3,5.6,5.99,5.5,1.0517529215358932,1.018181818181818,-0.7000000000000002,-1.2600000000000002,28,2022-02-20 22:05:57,1.2838375484844782,0.232084626948585,0,11,2022-02-20 19:36:06,chain_silver chain,3.5,3.69,3.89,0.232084626948585,0.956001332914404,0.24276600770112608,-126.52330000000005,18,"(0.181, 0.284]",-1.2600000000000002
7095,2022-02-24 06:04:24,2022-02-25 01:55:03,2.99,3.845,2.89,3.42,1.0346020761245676,1.1242690058479532,0.855,0.4704999999999999,40,2022-02-23 23:45:54,1.254188833179304,0.21958675705473651,0,24,2022-02-23 23:59:57,short hair_mohawk green,2.989,2.99,2.9989999999999997,0.21958675705473651,0.9296766666859335,0.23619691116644756,-123.64650000000005,14,"(0.181, 0.284]",-0.7895000000000003
6283,2022-02-23 18:30:03,2022-02-24 15:50:22,3.469,4.4,3.2,3.39,1.0840625,1.2979351032448379,0.9310000000000005,0.49100000000000044,36,2022-02-23 08:41:42,1.5392416141053273,0.4551791141053274,0,20,2022-02-23 08:56:16,shirt_hoodie down red,2.33,2.37,3.469,0.4551791141053274,0.25318286359855474,1.7978274976266038,-236.05799999999974,15,"(0.556, 1.958]",0.49100000000000044
8216,2022-02-20 15:58:10,2022-02-21 11:35:12,5.0,5.77,4.99,5.68,1.002004008016032,1.0158450704225352,0.7699999999999996,0.19299999999999962,26,2022-02-20 11:40:00,1.212469314339301,0.2104653063232691,0,10,2022-02-20 11:53:10,shirt_collared shirt white,4.0,4.1,4.2,0.2104653063232691,0.9570271044394163,0.2199157216623977,-110.94550000000004,18,"(0.181, 0.284]",-0.5965000000000007
1446,2022-02-26 17:20:25,2022-02-26 23:45:11,2.988,2.985,3.05,2.985,0.979672131147541,1.0,-0.0030000000000001137,-0.3015000000000001,42,2022-02-24 11:32:42,1.2661163187904227,0.2864441876428817,0,30,2022-02-26 08:39:43,shirt_collared shirt blue,2.988,4.85,5.05,0.2864441876428817,0.12333864729114241,2.3224203762080076,-236.25939999999974,12,"(1.958, 7.258]",-0.3015000000000001
7179,2022-02-21 21:50:17,2022-02-22 11:27:49,4.2,4.75,4.05,4.6,1.0370370370370372,1.032608695652174,0.5499999999999998,0.07499999999999979,33,2022-02-21 16:35:29,1.2383465888952232,0.201309551858186,0,17,2022-02-21 16:50:19,headphones_red headphones,2.68,2.68,2.694,0.201309551858186,0.9578173145809369,0.21017531087988603,-106.96950000000004,17,"(0.181, 0.284]",-0.521500000000001
6534,2022-02-19 22:50:53,2022-02-20 05:00:55,3.98,5.2,3.99,4.1969,0.9974937343358395,1.2390097452881887,1.2200000000000002,0.7000000000000002,23,2022-02-19 20:43:08,1.1931311123621606,0.19563737802632108,0,7,2022-02-19 20:56:40,short hair_mohawk blue,3.15,3.21,3.25,0.19563737802632108,0.954867726570976,0.20488427096481118,-107.08050000000004,18,"(0.181, 0.284]",0.17849999999999921
8488,2022-02-20 22:02:03,2022-02-20 22:32:02,6.0,6.2,5.96,6.35,1.0067114093959733,0.9763779527559056,0.20000000000000018,-0.41999999999999993,27,2022-02-20 19:23:54,1.1940134950533952,0.1873020856574219,0,11,2022-02-20 19:36:06,4:20 watch_sub rose,3.39,3.8,3.85,0.1873020856574219,0.9552367631402813,0.1960792265172856,-101.11250000000005,18,"(0.181, 0.284]",-0.24150000000000071
3970,2022-02-21 07:00:13,2022-02-21 10:52:23,4.8,6.87,5.8469,5.68,0.8209478527082728,1.2095070422535212,2.0700000000000003,1.3830000000000002,29,2022-02-20 22:41:41,1.6448941998438087,0.8239463471355359,0,13,2022-02-20 22:54:12,short hair_mohawk pink,4.8,5.1,6.9,0.8239463471355359,0.3082145835394893,2.673287998489435,-240.74329999999972,17,"(1.958, 7.258]",1.0815000000000001
8852,2022-03-07 21:41:58,2022-03-08 10:27:14,1.85,2.19,2.125,2.0,0.8705882352941177,1.095,0.33999999999999986,0.12099999999999986,42,2022-02-24 11:32:42,1.2793932432610746,0.40880500796695696,0,40,2022-03-07 11:41:20,hat under headphones_headband blue/green,1.85,2.55,2.9,0.40880500796695696,0.14174512936791164,2.8840850460961414,-244.1460999999997,3,"(1.958, 7.258]",1.2025
1179,2022-02-20 22:09:19,2022-02-20 23:20:39,6.0,6.19,5.99,6.15,1.001669449081803,1.0065040650406505,0.1900000000000004,-0.4289999999999997,28,2022-02-20 22:05:57,1.178091147654468,0.176421698572665,0,11,2022-02-20 19:36:06,shirt_hoodie down blue,3.0989999999999998,3.1,3.2,0.176421698572665,0.9555915143255043,0.1846204114706802,-86.66850000000004,18,"(0.181, 0.284]",-0.6705000000000004
5860,2022-02-19 19:09:51,2022-02-20 18:11:55,3.5,5.0,3.5,4.99999999,1.0,1.000000002,1.5,1.0,22,2022-02-19 16:29:50,1.172899526412812,0.17289952641281192,0,6,2022-02-19 16:43:30,shirt_hoodie down blue,2.95,3.0,3.0,0.17289952641281192,0.955574029261298,0.1809378667882708,-79.43660000000003,19,"(-6.861000000000001, 0.181]",1.0
557,2022-02-22 02:28:02,2022-02-22 12:49:35,5.0,4.88,4.199,4.5,1.1907597046915932,1.0844444444444443,-0.1200000000000001,-0.6080000000000001,33,2022-02-21 16:35:29,1.3582619170940138,0.16750221240242058,0,17,2022-02-21 16:50:19,hat under headphones_bandana dark gray,2.9,2.969,2.98,0.16750221240242058,0.957348064845455,0.1749647996932657,-82.33660000000003,16,"(-6.861000000000001, 0.181]",0.3919999999999999
3334,2022-03-06 10:11:56,2022-03-06 15:42:02,2.061,2.248,2.389,2.2880000000000003,0.8627040602762662,0.9825174825174825,0.18700000000000028,-0.03779999999999975,42,2022-02-24 11:32:42,1.3113863458332897,0.4486822855570235,0,38,2022-03-05 08:28:23,4:20 watch_oyster gold,2.061,3.0,3.15,0.4486822855570235,0.13724146768858478,3.26929093016646,-242.9262999999997,4,"(1.958, 7.258]",1.1647
5078,2022-02-19 22:22:45,2022-02-20 22:08:55,3.96,6.9,3.85,5.99,1.0285714285714285,1.1519198664440735,2.9400000000000004,2.2500000000000004,23,2022-02-19 20:43:08,1.1837432167254613,0.15517178815403287,0,7,2022-02-19 20:56:40,eyes_purple shades,3.49,3.49,3.5,0.15517178815403287,0.9564948656776128,0.1622296090884963,-70.3266,19,"(-6.861000000000001, 0.181]",2.6420000000000003
9474,2022-03-03 10:54:32,2022-03-04 05:50:43,2.0,2.5,2.0,2.35,1.0,1.0638297872340425,0.5,0.25,42,2022-02-24 11:32:42,1.2147874167199888,0.2147874167199888,0,35,2022-03-02 09:40:47,shirt_hoodie down gray,2.0,3.3,3.4330000000000003,0.2147874167199888,0.1247960778523364,1.7211071086235072,-238.52719999999977,7,"(0.556, 1.958]",0.7410000000000004
1507,2022-02-23 23:08:01,2022-02-23 23:58:37,2.174,2.79,2.55,2.69,0.8525490196078431,1.0371747211895912,0.6160000000000001,0.3370000000000001,38,2022-02-23 22:35:26,1.1976801616785149,0.34513114207067175,0,22,2022-02-23 22:49:59,4:20 watch_sub rose,2.174,4.0,4.1,0.34513114207067175,0.09697239107008647,3.5590660213918968,-242.58929999999972,14,"(1.958, 7.258]",1.5017
7672,2022-02-20 07:29:27,2022-02-20 11:42:22,3.7110000000000003,4.17,4.1969,4.17,0.8842240701470133,1.0,0.45899999999999963,0.04199999999999959,24,2022-02-19 23:40:34,1.1347669806291008,0.25054291048208743,0,8,2022-02-19 23:53:41,headphones_red headphones,3.18,3.29,3.38,0.25054291048208743,0.9562834684399,0.2619964882283578,-136.53130000000004,18,"(0.181, 0.284]",-0.6285000000000008
9497,2022-02-23 23:40:28,2022-02-24 00:02:39,2.2,3.0,2.2,2.69,1.0,1.1152416356877324,0.7999999999999998,0.4999999999999998,39,2022-02-23 23:11:00,1.1495941303929555,0.14959413039295555,0,23,2022-02-23 23:26:00,4:20 watch_argo black,2.2,3.5,3.69,0.14959413039295555,0.11755754802132816,1.2725182934728707,-234.9981999999998,14,"(0.556, 1.958]",1.241
5910,2022-02-20 17:34:27,2022-02-21 13:24:56,5.19,5.2,4.99,5.2,1.0400801603206413,1.0,0.009999999999999787,-0.5100000000000002,26,2022-02-20 11:40:00,1.279165452218725,0.2390852918980837,0,10,2022-02-20 11:53:10,hat under headphones_bandana dark gray,4.69,4.8,4.95,0.2390852918980837,0.4892587127950685,0.48866843991846753,-197.6344999999999,18,"(0.284, 0.556]",0.13510000000000022
5917,2022-02-21 03:08:20,2022-02-21 09:34:41,5.789,5.99,5.48,5.89,1.0563868613138685,1.0169779286926997,0.2010000000000005,-0.3979999999999996,29,2022-02-20 22:41:41,1.6423148880373897,0.5859280267235212,0,13,2022-02-20 22:54:12,hat under headphones_bandana red,4.0,4.0,4.0,0.5859280267235212,0.9554648739785067,0.6132386890202954,-211.43399999999986,17,"(0.556, 1.958]",0.8430000000000005
9732,2022-02-24 22:02:27,2022-02-25 16:00:20,3.35,3.95,3.35,3.94,1.0,1.00253807106599,0.6000000000000001,0.20500000000000007,42,2022-02-24 11:32:42,1.1762179892105225,0.17621798921052245,0,27,2022-02-24 18:21:26,4:20 watch_sub turquoise,2.85,2.9,3.15,0.17621798921052245,0.3771927788637456,0.4671828282115077,-195.5484999999999,14,"(0.284, 0.556]",0.3401000000000003
8480,2022-02-21 03:25:05,2022-02-21 21:24:43,5.99,4.0,5.48,3.99,1.0930656934306568,1.0025062656641603,-1.9900000000000002,-2.39,29,2022-02-20 22:41:41,1.516459509068903,0.4233938156382462,0,13,2022-02-20 22:54:12,hat under headphones_bandana dark gray,4.0,4.0,4.0,0.4233938156382462,0.9561820729451667,0.44279622847784367,-195.24849999999992,17,"(0.284, 0.556]",-2.0499
1487,2022-02-23 23:04:59,2022-02-24 00:21:18,2.559,3.0,2.75,3.0,0.9305454545454546,1.0,0.44099999999999984,0.1409999999999998,38,2022-02-23 22:35:26,1.2213882098778819,0.2908427553324273,0,22,2022-02-23 22:49:59,,,,,,,,-249.16889999999972,14,,
1230,2022-02-19 22:00:01,2022-02-20 21:28:35,3.85,6.0,3.85,5.92,1.0,1.0135135135135136,2.15,1.5499999999999998,23,2022-02-19 20:43:08,1.1837432167254613,0.18374321672546134,0,7,2022-02-19 20:56:40,hat under headphones_knit baltimore,3.49,3.5,3.75,0.18374321672546134,0.47403115320094114,0.38761844128749245,-184.74869999999996,19,"(0.284, 0.556]",-0.49990000000000023
611,2022-02-19 22:12:49,2022-02-20 08:40:31,3.99,5.3,3.85,4.65,1.0363636363636364,1.139784946236559,1.3099999999999996,0.7799999999999996,23,2022-02-19 20:43:08,1.3897765037500753,0.35341286738643896,0,7,2022-02-19 20:56:40,eyes_eye mask,3.5,3.5,3.6,0.35341286738643896,0.9503367987779003,0.3718817032455393,-181.1787,19,"(0.284, 0.556]",0.28009999999999935
5892,2022-02-21 03:31:02,2022-02-21 13:18:25,6.0,5.99,5.48,5.3,1.094890510948905,1.130188679245283,-0.009999999999999787,-0.6089999999999999,29,2022-02-20 22:41:41,1.4446525805534685,0.34976206960456335,0,13,2022-02-20 22:54:12,chain_silver chain,3.89,3.9,3.98,0.34976206960456335,0.9564855245973061,0.3656741901575752,-181.9587,17,"(0.284, 0.556]",-0.3289000000000005
3117,2022-02-19 14:13:04,2022-02-20 02:21:20,3.35,4.95,3.199,4.1969,1.047202250703345,1.1794419690724105,1.6,1.105,21,2022-02-19 11:43:40,1.2235779009085936,0.1763756502052487,0,5,2022-02-19 11:56:17,hat under headphones_cap purple,3.35,4.0,4.0,0.1763756502052487,0.1909560506487843,0.9236452555758362,-223.57449999999983,19,"(0.556, 1.958]",1.9480000000000004
1114,2022-02-23 23:45:16,2022-02-24 10:12:55,2.3,3.24,2.2,3.3,1.0454545454545452,0.9818181818181819,0.9400000000000004,0.6160000000000003,39,2022-02-23 23:11:00,1.2005126518662426,0.15505810641169737,0,23,2022-02-23 23:26:00,4:20 watch_sub blue,2.3,3.39,3.7,0.15505810641169737,0.14707084620069796,1.0543089294536303,-230.4783999999998,14,"(0.556, 1.958]",2.564000000000001
2722,2022-03-07 21:41:58,2022-03-08 15:02:19,1.815,2.01,2.125,2.05,0.8541176470588235,0.9804878048780488,0.19499999999999984,-0.006000000000000144,42,2022-02-24 11:32:42,1.172221039382384,0.31810339232356044,0,40,2022-03-07 11:41:20,eyes_nerd glasses,1.815,2.49,2.69,0.31810339232356044,0.9270067806866629,0.3431510954946104,-165.56029999999998,3,"(0.284, 0.556]",-0.33490000000000064
9591,2022-02-23 19:11:31,2022-02-24 01:38:13,3.5,3.25,3.45,3.2,1.0144927536231882,1.015625,-0.25,-0.575,36,2022-02-23 08:41:42,1.3405373360768515,0.3260445824536633,0,20,2022-02-23 08:56:16,short hair_messy red,2.44,2.5,2.5,0.3260445824536633,0.9549916570066708,0.34141092234838843,-165.55429999999998,15,"(0.284, 0.556]",-0.9099000000000006
