token_id,time_est,time_est_sell,price,price_sell,floor_price,floor_price_sell,price_ratio,price_ratio_sell,pnl,pnl_w_fees,model_file_idx,model_dt_est,price_ratio_pred,price_ratio_diff,holding_period_days,listed_file_idx,listed_dt_est,rarest_trait,rarest_trait_price_1,rarest_trait_price_2,rarest_trait_price_3,edge,required_edge,edge_ratio,cumul_pnl_w_fees,days_ago_buy,bucket,cumul_pnl_w_fees_bucket
190,2022-01-22 13:06:58,2022-01-23 22:04:18,8.75,10.0,7.5,7.37,1.1666666666666667,1.3568521031207599,1.25,0.25,19,2022-01-21 16:23:24,1.277146089419618,0.1104794227529513,1,11,2022-01-21 16:39:22,clothes_freedom is power tee,8.75,8.8,9.44,0.1104794227529513,0.9291227307453278,0.11890724346430147,-16.122400000000006,36,"(0.0543, 0.226]",-0.3899999999999997
3846,2022-01-21 00:41:42,2022-01-23 20:19:48,7.89,7.25,7.85,7.37,1.0050955414012739,0.9837177747625508,-0.6399999999999997,-1.3649999999999998,18,2022-01-20 20:38:17,1.0385836659865326,0.03348812458525874,2,10,2022-01-20 20:52:04,face accessories_black mask,7.89,9.5,9.7,0.03348812458525874,0.19179577980358684,0.17460303151379594,-12.676400000000003,38,"(0.0543, 0.226]",-1.7549999999999994
9901,2022-01-23 08:42:19,2022-01-26 06:33:42,8.25,9.5,7.326,7.9,1.1261261261261262,1.2025316455696202,1.25,0.29999999999999993,19,2022-01-21 16:23:24,1.2087227806263088,0.08259665450018261,2,11,2022-01-21 16:39:22,clothes_gala dress,8.25,19.0,19.98,0.08259665450018261,0.12050219764435793,0.6854369141378882,6.651999999999994,36,"(0.482, 1.046]",1.3309999999999995
651,2022-02-04 12:02:06,2022-02-06 19:07:51,10.0,12.99,8.45,9.75,1.183431952662722,1.3323076923076924,2.99,1.691,36,2022-02-04 09:41:26,1.3274286625722689,0.14399670990954694,2,28,2022-02-04 09:57:30,facial features_neck tattoo,9.85,10.0,10.46,0.14399670990954694,0.32256224093187774,0.4464152700996325,0.10399999999999543,23,"(0.226, 0.482]",1.7320000000000007
4826,2022-01-17 19:41:54,2022-01-20 13:55:36,7.5,8.48,8.4,7.75,0.8928571428571428,1.0941935483870968,0.9800000000000004,0.13200000000000034,14,2022-01-17 09:59:09,1.1006486585449724,0.2077915156878296,2,6,2022-01-17 10:58:28,clothes_cherry tee,7.5,9.75,9.769,0.2077915156878296,0.9272306274342182,0.22409906396515278,-14.654400000000003,41,"(0.0543, 0.226]",-1.622999999999999
4501,2022-01-14 04:24:58,2022-01-16 19:04:49,8.9,10.9,7.5,7.84,1.1866666666666668,1.3903061224489797,2.0,0.9099999999999999,12,2022-01-13 22:24:33,1.2186878948255981,0.03202122815893138,2,4,2022-01-13 22:47:05,facial features_sunset,8.9,9.5,9.81,0.03202122815893138,0.2806366327202669,0.1141020965386565,-16.372400000000006,45,"(0.0543, 0.226]",-0.7129999999999992
633,2022-01-16 12:32:59,2022-01-18 22:12:31,4.425,9.9,7.95,7.47,0.5566037735849056,1.3253012048192772,5.4750000000000005,4.485,13,2022-01-14 08:54:38,1.5192229497423255,0.9626191761574199,2,5,2022-01-14 09:38:48,facial features_red blue bolt,4.425,12.0,16.69,0.9626191761574199,0.05670550640620644,16.975761917401037,54.052899999999994,42,"(1.046, 21.569]",25.518399999999996
4347,2022-02-05 18:07:17,2022-02-07 18:08:06,10.4,11.5,9.69,9.849,1.0732714138286894,1.1676312315971165,1.0999999999999996,-0.05000000000000049,39,2022-02-05 08:08:28,1.3230433308918264,0.24977191706313695,2,31,2022-02-05 08:22:47,face accessories_cateye sunglasses,10.4,11.5,12.0,0.24977191706313695,0.24361423631043405,1.0252763584179714,11.701499999999996,22,"(0.482, 1.046]",1.280999999999999
643,2022-02-04 12:03:51,2022-02-07 03:32:07,8.4,10.69,8.45,9.75,0.9940828402366865,1.0964102564102565,2.289999999999999,1.2209999999999992,36,2022-02-04 09:41:26,1.368667397743148,0.3745845575064616,2,28,2022-02-04 09:57:30,lips color_space,8.4,11.4,13.0,0.3745845575064616,0.14486538911794172,2.5857422520813076,30.293899999999997,23,"(1.046, 21.569]",26.739399999999996
9156,2022-01-30 19:37:55,2022-02-02 00:31:47,9.9,8.6,9.333,8.6,1.0607521697203472,1.0,-1.3000000000000007,-2.1600000000000006,28,2022-01-30 08:40:32,0.9946304055911857,-0.0661217641291616,2,20,2022-01-30 08:53:15,earrings_lightning bolts,8.75,9.9,10.0,-0.0661217641291616,0.47152205453089446,-0.14023048019449375,-5.934000000000001,28,"(-1.3239999999999998, 0.0543]",-2.3190000000000004
3047,2022-01-18 07:15:22,2022-01-20 15:57:57,16.0,22.0,8.4,7.75,1.9047619047619047,2.838709677419355,6.0,3.8,14,2022-01-17 09:59:09,2.447107411462635,0.5423455067007303,2,6,2022-01-17 10:58:28,hairstyle_purple rainbow,16.0,26.0,29.0,0.5423455067007303,0.19218444311236682,2.8220052461979486,35.3139,41,"(1.046, 21.569]",30.539399999999997
9154,2022-01-14 10:49:43,2022-01-17 12:50:17,9.0,8.25,8.0,8.2,1.125,1.0060975609756098,-0.75,-1.5750000000000002,13,2022-01-14 08:54:38,1.035955926428277,-0.08904407357172306,3,5,2022-01-14 09:38:48,hairstyle_curly ponytail,9.0,10.0,11.0,-0.08904407357172306,0.23962057769031048,-0.3716044524640328,-2.3550000000000004,44,"(-1.3239999999999998, 0.0543]",-3.8940000000000006
1690,2022-01-13 18:29:19,2022-01-17 13:26:05,8.0,8.0,7.33,8.2,1.0914051841746248,0.9756097560975611,0.0,-0.8,11,2022-01-13 18:06:37,1.2663708121108166,0.17496562793619175,3,2,2022-01-13 16:44:38,facial features_sunset,8.0,11.0,11.2,0.17496562793619175,0.14413438631398312,1.2139062191241838,12.751499999999997,45,"(1.046, 21.569]",29.739399999999996
9056,2022-01-14 03:32:26,2022-01-17 08:47:30,8.5,10.5,7.5,8.2,1.1333333333333333,1.2804878048780488,2.0,0.95,12,2022-01-13 22:24:33,1.225884925065733,0.0925515917323998,3,4,2022-01-13 22:47:05,facial features_neck tattoo,8.5,9.5,9.81,0.0925515917323998,0.2322887777451762,0.3984333321256272,-2.1430000000000042,45,"(0.226, 0.482]",2.6820000000000004
9443,2022-01-14 16:30:10,2022-01-18 12:41:35,8.34,9.0,8.35,7.89,0.9988023952095809,1.1406844106463878,0.6600000000000001,-0.23999999999999988,13,2022-01-14 08:54:38,1.0163555706851697,0.017553175475588767,3,5,2022-01-14 09:38:48,face accessories_black round retro,8.34,9.3,9.77,0.017553175475588767,0.24163910273523942,0.07264211494288463,-13.076400000000007,44,"(0.0543, 0.226]",-0.9529999999999991
817,2022-01-19 19:53:31,2022-01-23 10:37:49,7.99,8.25,7.9,7.3260000000000005,1.0113924050632912,1.126126126126126,0.2599999999999998,-0.5650000000000003,17,2022-01-19 14:54:06,1.13578570144853,0.12439329638523877,3,9,2022-01-19 15:14:04,facial features_pearl eyes,7.99,10.0,10.0,0.12439329638523877,0.17144036973216129,0.7255776255007881,11.292999999999996,39,"(0.482, 1.046]",0.7159999999999987
8422,2022-01-17 08:03:08,2022-01-20 21:16:49,8.98,10.0,8.2,7.85,1.0951219512195123,1.2738853503184715,1.0199999999999996,0.019999999999999574,13,2022-01-14 08:54:38,1.0316898944360806,-0.06343205678343167,3,5,2022-01-14 09:38:48,clothes_painter's overall,8.98,9.29,9.3,-0.06343205678343167,0.9291510203174573,-0.06826883401770277,-6.2180000000000035,42,"(-1.3239999999999998, 0.0543]",-3.874000000000001
8076,2022-01-20 07:36:34,2022-01-24 04:23:34,11.0,11.99,7.85,7.37,1.4012738853503186,1.626865671641791,0.9900000000000002,-0.20899999999999985,17,2022-01-19 14:54:06,1.5313608362658173,0.1300869509154987,3,9,2022-01-19 15:14:04,clothes_steampunk octopus top,9.99,11.0,13.75,0.1300869509154987,0.18917809599214305,0.687642775096444,6.442999999999994,39,"(0.482, 1.046]",0.5069999999999989
6277,2022-02-04 13:27:54,2022-02-09 04:44:22,9.5,14.44,8.78,10.88,1.0820045558086562,1.3272058823529411,4.9399999999999995,3.4959999999999996,37,2022-02-04 12:46:47,1.380740512251403,0.29873595644274675,4,29,2022-02-04 13:05:23,hairstyle_double buns,9.5,12.0,12.99,0.29873595644274675,0.16678909768949615,1.791100021410813,22.268499999999996,23,"(1.046, 21.569]",33.2354
2964,2022-01-22 10:26:52,2022-01-26 21:44:54,9.9,13.69,7.34,9.15,1.348773841961853,1.4961748633879781,3.789999999999999,2.4209999999999994,19,2022-01-21 16:23:24,1.375903550827952,0.02712970886609911,4,11,2022-01-21 16:39:22,lips color_space,9.9,12.5,12.5,0.02712970886609911,0.17129803221192078,0.15837723595409248,-11.311400000000003,36,"(0.0543, 0.226]",1.4680000000000004
5385,2022-02-06 23:31:19,2022-02-11 16:00:45,9.75,9.74,9.75,9.74,1.0,1.0,-0.009999999999999787,-0.9839999999999999,40,2022-02-06 15:08:05,1.038934120436708,0.038934120436707964,4,32,2022-02-06 15:24:16,face accessories_oversized statement sunglasses,9.43,9.75,10.0,0.038934120436707964,0.38805866758662105,0.10033050074320844,-14.653400000000007,21,"(0.0543, 0.226]",0.48400000000000054
1877,2022-01-14 20:48:11,2022-01-19 14:44:41,8.49,7.93,8.4,7.94,1.0107142857142857,0.9987405541561712,-0.5600000000000005,-1.3530000000000006,13,2022-01-14 08:54:38,1.0789532619724511,0.06823897625816544,4,5,2022-01-14 09:38:48,hairstyle_double buns,8.49,12.0,12.65,0.06823897625816544,0.1347636995646219,0.5063602177635639,2.5669999999999944,44,"(0.482, 1.046]",-0.8460000000000018
1979,2022-01-23 21:56:24,2022-01-28 23:48:17,12.0,18.8,7.37,8.99,1.6282225237449117,2.0912124582869858,6.800000000000001,4.920000000000001,20,2022-01-23 10:58:59,2.183913206596811,0.5556906828518995,5,12,2022-01-23 12:13:04,skin tone_rainbow bright,12.0,21.0,21.95,0.5556906828518995,0.16522228580258166,3.363291339013884,40.2339,35,"(1.046, 21.569]",38.1554
8037,2022-02-01 10:17:00,2022-02-06 15:54:33,8.46,9.75,8.0,9.5,1.0575,1.0263157894736843,1.2899999999999991,0.31499999999999906,30,2022-02-01 08:52:35,1.035351466425706,-0.022148533574294138,5,22,2022-02-01 09:06:20,facial features_flashy blue,8.46,8.9,9.5,-0.022148533574294138,0.31021235584533385,-0.07139797353957425,-6.238000000000003,26,"(-1.3239999999999998, 0.0543]",-3.559000000000002
6149,2022-01-15 08:28:34,2022-01-20 16:12:05,9.79,11.0,9.0,7.75,1.0877777777777777,1.4193548387096775,1.2100000000000009,0.11000000000000076,13,2022-01-14 08:54:38,1.169022800056362,0.08124502227858432,5,5,2022-01-14 09:38:48,hairstyle_colorful,9.79,10.5,13.88,0.08124502227858432,0.2769116862365076,0.29339687097637956,-8.623000000000005,44,"(0.226, 0.482]",2.792000000000001
5308,2022-01-14 21:06:14,2022-01-20 13:04:51,8.399,7.89,8.5,7.75,0.9881176470588234,1.0180645161290323,-0.5089999999999995,-1.2979999999999996,13,2022-01-14 08:54:38,0.9927747860981896,0.004657139039366154,5,5,2022-01-14 09:38:48,hairstyle_boy cut,8.399,9.769,10.0,0.004657139039366154,0.2151346054454181,0.021647558884001668,-9.926100000000005,44,"(-1.3239999999999998, 0.0543]",-4.857000000000001
2897,2022-01-15 01:04:30,2022-01-21 09:10:01,9.0,7.79,8.94,7.65,1.0067114093959733,1.0183006535947712,-1.21,-1.9889999999999999,13,2022-01-14 08:54:38,1.0452690622226852,0.038557652826711974,6,5,2022-01-14 09:38:48,hairstyle_lucky green,9.0,9.29,9.3,0.038557652826711974,0.3597409014007922,0.10718173184248064,-17.282400000000006,44,"(0.0543, 0.226]",-1.5049999999999994
2200,2022-01-23 14:56:10,2022-01-30 14:54:33,9.69,11.75,7.3,9.29,1.3273972602739725,1.264800861141012,2.0600000000000005,0.8850000000000005,20,2022-01-23 10:58:59,1.2421927595762883,-0.08520450069768426,6,12,2022-01-23 12:13:04,necklace_rainbow,9.69,9.988999999999999,10.5,-0.08520450069768426,0.3492259068945844,-0.2439810421149645,-3.774000000000001,35,"(-1.3239999999999998, 0.0543]",-3.9720000000000004
649,2022-02-14 23:19:53,2022-02-21 17:11:11,9.411,9.75,10.4,9.75,0.9049038461538461,1.0,0.3390000000000004,-0.6359999999999997,52,2022-02-14 21:07:45,1.2391503594300965,0.33424651327625043,6,44,2022-02-14 21:20:51,clothes_faux fur coat,9.411,9.75,11.5,0.33424651327625043,0.3564103918118803,0.9378136018342351,12.655499999999996,13,"(0.482, 1.046]",-1.4820000000000015
8566,2022-01-20 16:21:12,2022-01-27 14:13:55,7.7,9.69,7.75,9.42,0.9935483870967742,1.0286624203821655,1.9899999999999993,1.0209999999999995,17,2022-01-19 14:54:06,1.1420504986443771,0.14850211154760296,6,9,2022-01-19 15:14:04,clothes_futuristic dress,7.7,12.0,12.5,0.14850211154760296,0.12204044724200652,1.2168270020604144,13.772499999999996,38,"(1.046, 21.569]",39.1764
6122,2022-02-07 16:48:53,2022-02-14 21:08:42,10.0,11.765,9.849,10.5,1.015331505736623,1.1204761904761906,1.7650000000000006,0.5885000000000005,41,2022-02-07 09:09:45,1.2873576582283954,0.2720261524917724,7,33,2022-02-07 09:25:39,hairstyle_finger waves,9.0,9.39,9.5,0.2720261524917724,0.3722814876449466,0.7307001866050615,11.881499999999996,20,"(0.482, 1.046]",-0.8935000000000011
7154,2022-01-18 07:27:41,2022-01-26 03:52:43,8.5,10.9,8.4,7.85,1.0119047619047619,1.388535031847134,2.4000000000000004,1.3100000000000003,14,2022-01-17 09:59:09,1.167822558254988,0.15591779635022607,7,6,2022-01-17 10:58:28,facial features_cyber warrior,8.5,15.0,15.78,0.15591779635022607,0.10507651262208222,1.4838501246325086,18.062499999999996,41,"(1.046, 21.569]",40.4864
6541,2022-01-19 16:44:17,2022-01-27 09:01:46,7.92,9.5,7.94,9.35,0.9974811083123425,1.0160427807486632,1.58,0.63,17,2022-01-19 14:54:06,1.1828760719582228,0.18539496364588026,7,9,2022-01-19 15:14:04,clothes_tunic,7.92,10.8,11.9,0.18539496364588026,0.14355009516743153,1.2915001096282273,14.402499999999996,39,"(1.046, 21.569]",41.116400000000006
4825,2022-01-17 19:15:29,2022-01-25 23:06:35,8.0,11.35,8.4,7.5,0.9523809523809523,1.5133333333333332,3.3499999999999996,2.215,14,2022-01-17 09:59:09,1.380759404560503,0.4283784521795506,8,6,2022-01-17 10:58:28,facial features_rose tattoo,8.0,10.0,10.5,0.4283784521795506,0.17459361595381803,2.453574547037628,27.733499999999996,41,"(1.046, 21.569]",43.3314
5311,2022-01-14 00:06:20,2022-01-22 13:59:25,7.99,9.69,7.5,7.5,1.0653333333333335,1.292,1.6999999999999993,0.7309999999999993,12,2022-01-13 22:24:33,1.2319388687448432,0.1666055354115097,8,4,2022-01-13 22:47:05,facial features_eye scar,7.99,9.5,9.81,0.1666055354115097,0.19490371205071647,0.8548094526191311,13.366499999999995,45,"(0.482, 1.046]",-0.16250000000000175
7512,2022-01-17 13:20:35,2022-01-26 12:04:39,8.2,8.3,8.2,8.25,1.0,1.006060606060606,0.10000000000000142,-0.7299999999999986,14,2022-01-17 09:59:09,1.0654646844544455,0.06546468445444553,8,6,2022-01-17 10:58:28,earrings_flower power,8.2,9.75,10.5,0.06546468445444553,0.19771468298416084,0.33110684278157526,-10.083000000000004,41,"(0.226, 0.482]",2.0620000000000025
2585,2022-02-17 20:01:12,2022-02-25 22:59:20,10.5,10.8,10.35,8.6,1.0144927536231885,1.2558139534883723,0.3000000000000007,-0.7799999999999994,56,2022-02-17 09:55:19,1.102573769004008,0.08808101538081958,8,48,2022-02-17 10:09:36,facial features_eye scar,8.25,8.46,8.9,0.08808101538081958,0.3936297591777627,0.22376614909606543,-14.786400000000002,10,"(0.0543, 0.226]",-2.284999999999999
3767,2022-01-23 09:29:37,2022-01-31 10:48:55,7.75,9.19,7.326,9.19,1.057876057876058,1.0,1.4399999999999995,0.5209999999999995,19,2022-01-21 16:23:24,0.9879715202890538,-0.06990453758700421,8,11,2022-01-21 16:39:22,clothes_70s shirt,7.75,8.8,9.44,-0.06990453758700421,0.9280447862117526,-0.07532453026577755,-5.413000000000002,36,"(-1.3239999999999998, 0.0543]",-3.451000000000001
9180,2022-01-21 16:16:10,2022-01-29 17:25:52,8.5,12.0,7.6,8.99,1.118421052631579,1.3348164627363737,3.5,2.3,18,2022-01-20 20:38:17,1.1767030549014825,0.05828200226990354,8,10,2022-01-20 20:52:04,hairstyle_royal,8.5,9.5,14.55,0.05828200226990354,0.23271828385333843,0.2504401515208555,-12.909400000000005,37,"(0.226, 0.482]",4.362000000000002
4827,2022-01-17 21:55:24,2022-01-27 14:13:55,8.14,9.42,8.14,9.42,1.0,1.0,1.2799999999999994,0.3379999999999993,14,2022-01-17 09:59:09,1.0545805908864194,0.05458059088641942,9,6,2022-01-17 10:58:28,mouth_huh,8.14,10.9,12.0,0.05458059088641942,0.15575002255722414,0.35043712989746734,-7.555000000000004,41,"(0.226, 0.482]",4.700000000000001
7259,2022-02-17 07:26:15,2022-02-26 09:47:48,9.69,8.2,9.69,8.6,1.0,0.9534883720930232,-1.4900000000000002,-2.31,55,2022-02-16 09:50:18,1.0379940388031823,0.037994038803182306,9,47,2022-02-16 10:05:37,facial features_flashy blue,7.33,7.4,7.49,0.037994038803182306,0.9551161388969028,0.03977949618468698,-14.686100000000005,11,"(-1.3239999999999998, 0.0543]",-5.761000000000001
8982,2022-02-07 16:05:55,2022-02-16 16:39:47,9.83,11.9,9.83,9.0,1.0,1.3222222222222222,2.0700000000000003,0.8800000000000001,41,2022-02-07 09:09:45,1.1504879651882516,0.15048796518825158,9,33,2022-02-07 09:25:39,facial features_pearl eyes,8.88,9.0,9.0,0.15048796518825158,0.44634911283942413,0.3371530509625774,-7.893000000000003,20,"(0.226, 0.482]",5.580000000000001
3384,2022-02-13 18:42:36,2022-02-23 16:45:18,10.7,8.0,10.7,8.0,1.0,1.0,-2.6999999999999993,-3.499999999999999,49,2022-02-13 14:53:02,1.022682659144147,0.02268265914414691,9,41,2022-02-13 15:09:19,hairstyle_finger waves,8.5,8.5,8.5,0.02268265914414691,0.9554615213504559,0.023740002749757082,-13.426100000000005,14,"(-1.3239999999999998, 0.0543]",-9.261
3914,2022-01-22 23:26:44,2022-02-01 20:42:13,7.48,8.5,7.326,8.5,1.021021021021021,1.0,1.0199999999999996,0.16999999999999948,19,2022-01-21 16:23:24,1.1447158849889092,0.12369486396788809,9,11,2022-01-21 16:39:22,earrings_yam's fave,7.48,8.8,9.75,0.12369486396788809,0.20309476267387103,0.6090499939012063,4.2599999999999945,36,"(0.482, 1.046]",0.007499999999997731
545,2022-01-27 11:11:27,2022-02-05 15:26:57,9.4,10.0,9.4,9.35,1.0,1.0695187165775402,0.5999999999999996,-0.40000000000000036,25,2022-01-27 09:05:43,0.9816557175806091,-0.0183442824193909,9,17,2022-01-27 09:20:36,clothes_80s silk shirt,9.19,9.2,9.2,-0.0183442824193909,0.9503391336408187,-0.019302880171957786,-8.324100000000005,31,"(-1.3239999999999998, 0.0543]",-9.661
3527,2022-01-15 09:09:40,2022-01-25 10:08:31,9.439,8.8,9.0,7.15,1.0487777777777778,1.2307692307692308,-0.6389999999999993,-1.5189999999999995,13,2022-01-14 08:54:38,1.2084571191095888,0.15967934133181094,10,5,2022-01-14 09:38:48,hairstyle_royal,9.439,12.0,14.5,0.15967934133181094,0.16525971551614832,0.9662327012550612,11.751499999999997,44,"(0.482, 1.046]",-1.5115000000000016
3601,2022-02-01 10:11:50,2022-02-12 15:41:31,8.25,9.75,8.0,9.7,1.03125,1.0051546391752577,1.5,0.5249999999999999,30,2022-02-01 08:52:35,1.0696406285247504,0.03839062852475039,11,22,2022-02-01 09:06:20,facial features_eyebrow tattoo mmxxi,8.25,8.9,9.5,0.03839062852475039,0.27306615299040976,0.14059094510368955,-15.567400000000005,26,"(0.0543, 0.226]",-1.759999999999999
5919,2022-01-16 20:20:54,2022-01-28 03:44:34,8.0,9.43,7.94,9.43,1.0075566750629723,1.0,1.4299999999999997,0.48699999999999966,13,2022-01-14 08:54:38,1.0839126311032798,0.07635595604030754,11,5,2022-01-14 09:38:48,clothes_freedom is power tee,8.0,9.29,9.3,0.07635595604030754,0.9272592098281813,0.082345858882821,-13.669400000000007,42,"(0.0543, 0.226]",-1.2729999999999992
2018,2022-01-27 10:40:51,2022-02-08 11:30:14,9.75,12.0,9.35,11.19,1.0427807486631016,1.0723860589812333,2.25,1.0499999999999998,25,2022-01-27 09:05:43,1.072146497784349,0.029365749121247342,12,17,2022-01-27 09:20:36,hairstyle_rose hair,9.2,9.2,9.4,0.029365749121247342,0.9558776258910716,0.030721243311739317,-12.376100000000005,31,"(-1.3239999999999998, 0.0543]",-8.611
9887,2022-02-13 14:46:45,2022-02-25 22:47:26,11.85,11.9,10.67,8.6,1.1105904404873477,1.3837209302325582,0.05000000000000071,-1.1399999999999995,48,2022-02-12 10:59:50,1.0421362354346237,-0.06845420505272393,12,40,2022-02-12 11:15:09,facial features_leader,7.77,8.0,8.0,-0.06845420505272393,0.956116389382771,-0.07159610044642695,-6.553000000000002,14,"(-1.3239999999999998, 0.0543]",-9.751
7872,2022-01-26 04:04:20,2022-02-07 10:33:52,8.0,11.5,7.85,9.75,1.019108280254777,1.1794871794871795,3.5,2.3499999999999996,22,2022-01-25 07:58:27,1.2020274847085228,0.18291920445374577,12,14,2022-01-25 08:13:16,hairstyle_double buns,8.0,12.0,12.45,0.18291920445374577,0.12354259091458138,1.4806165476990683,16.752499999999998,33,"(1.046, 21.569]",45.681400000000004
3672,2022-02-01 13:41:42,2022-02-14 01:37:13,8.47,11.155999999999999,8.47,10.9,1.0,1.02348623853211,2.685999999999998,1.5703999999999982,30,2022-02-01 08:52:35,1.0944294859716837,0.09442948597168366,12,22,2022-02-01 09:06:20,face accessories_oversized statement sunglasses,8.47,8.8,9.39,0.09442948597168366,0.3418785525837327,0.2762076920533237,-9.939000000000007,26,"(0.226, 0.482]",7.150399999999999
8199,2022-01-29 12:10:45,2022-02-12 10:16:03,8.888,10.0,8.888,9.7,1.0,1.0309278350515465,1.112,0.1120000000000001,27,2022-01-29 09:21:14,1.1784518177940235,0.17845181779402353,13,19,2022-01-29 09:34:59,mouth_bubble gum,8.888,9.63,10.0,0.17845181779402353,0.27072203045644994,0.6591699149609119,6.351999999999994,29,"(0.482, 1.046]",-1.3995000000000015
2157,2022-01-16 08:38:51,2022-01-29 13:13:18,8.49,9.44,7.86,8.99,1.0801526717557253,1.0500556173526139,0.9499999999999993,0.005999999999999339,13,2022-01-14 08:54:38,1.1192124577628264,0.03905978600710114,13,5,2022-01-14 09:38:48,clothes_checkmate,8.49,12.0,14.0,0.03905978600710114,0.1404797772123699,0.2780456146940824,-9.933000000000007,43,"(0.226, 0.482]",7.156399999999999
